"GSP1"	"COS1"	"GSP2"	"COS2"	"GSP3"	"COS3"	"GSP4"	"COS4"	"GSP5"	"COS5"	"combined_pvalue"	"adjusted_pvalue"
"Elof1"	0.551468638050121	0.114978470252765	0.673706276412088	0.296058466528625	0.656807773524465	0.795972826522417	0.490537275871758	0.416925855663599	0.446564027335449	0.783415308914441	0.500769072801261	1
"Pim2"	0.655260042273675	0.444919963434996	0.822567562348652	0.174842704020827	0.881512250181259	0.558291565144293	0.870612587803837	0.412310881018111	0.856387753392689	0.372400084831317	0.689068276634089	1
"Fam45a"	0.814939490644503	0.394861436623973	0.779929259479444	0.226387641317825	0.762280411228946	0.156439204502384	0.696217374141743	0.805430985302187	0.6377330244564	0.813010789794121	0.635599160131779	1
"Klhl29"	0.808100330939791	0.696765019592177	0.855138071512924	0.797840711626681	0.827235876807504	0.0556007752206689	0.654874102638321	0.768478685024023	0.487603606414694	0.269333785389665	0.571465456309667	1
"Blcap"	0.736249319225064	0.839188529732795	0.709338465460479	0.446745733643704	0.649975194527138	0.901501048237239	0.626053387195068	0.516263297700531	0.710583893256173	0.441557769218997	0.715320353807697	1
"Rbx1"	0.783931830178885	0.203269761117174	0.784200266411161	0.0585970363263711	0.907719656067354	0.344492149918201	0.940984616947171	0.486423185052871	0.916748372263446	0.351514502957977	0.696648739246129	1
"Ndufaf7"	0.681115782791212	0.322167174761773	0.855484540132393	0.471686437433542	0.75813528724014	0.391773533358844	0.631968364570547	0.166112931345044	0.636731551475202	0.988776617171148	0.898159276769656	1
"Abca2"	0.312512212011826	0.179985278202378	0.333613365807044	0.153791337378929	0.518854042769847	0.885006751279732	0.676244699679107	0.658474586081717	0.718214675693877	0.287352491239096	0.473642235631912	1
"Galntl6"	0.28485926494981	0.0259434957733067	0.526547543342891	0.436620361285062	0.780163820455922	0.329440227505324	0.850830187717707	0.0965220066984793	0.884662896119422	0.392808925355043	0.228118665474144	1
"Macf1"	0.0319286458536402	0.123314451160033	0.0459436076469486	0.178211853778548	0.140148521233728	0.875860895324574	0.293276334634452	0.061707340873332	0.4368342107219	0.00662164712803336	0.0423765759164045	1
"Arl3"	0.802833129673958	0.810414439787155	0.772005274952102	0.44622834112227	0.487711532027544	0.956692432655992	0.228819809309223	0.598596299317107	0.128240487169496	0.592596008945427	0.71961789691666	1
"Mien1"	0.681669431309805	0.608158733232374	0.735408497950166	0.42948546404128	0.731634611069302	0.0921103193791759	0.770597121181618	0.548991767336432	0.790445176578602	0.860079097759611	0.619130456138091	1
"Mcm3ap"	0.390489304048562	0.193311213051952	0.209099964103252	0.22202068187205	0.0945858869927548	0.0401322410289498	0.115049398535162	0.470460421145706	0.16446461724459	0.802870632450143	0.157466235086063	1
"Tpm1"	0.0463941585413912	0.477997114486181	0.0366907291582878	0.955885373507184	0.0888196346150367	0.0789128005315073	0.202006063409152	0.322972556553897	0.395039248572798	0.00280326701313909	0.0241304843654042	1
"Csnk2a1"	0.378253355150978	0.621130854536317	0.477444332155723	0.798954573870293	0.595668858863647	0.321479388922576	0.603503562519882	0.499033987534151	0.563856113395496	0.307826659842072	0.526148479907222	1
"Dctn4"	0.0330024609591557	0.102449723277634	0.091204791951266	0.183727707528717	0.323578757763709	0.787751368924784	0.569994229601508	0.417258310195608	0.650682992671287	0.018913955470537	0.0930530850718475	1
"Prss12"	0.0398724649022428	0.272756664273945	0.0551892424559874	0.786312370575959	0.152867698180745	0.599327635369175	0.342913459815303	0.0414822909682186	0.505881119505274	0.00541104580168306	0.0387091989933732	1
"Cd34"	0.11787746176295	0.924640752892903	0.0928478350831084	0.571415131861746	0.186920831904855	0.525187497884115	0.41805217584067	0.456452005449639	0.605697483016227	0.151924503864224	0.353785229646214	1
"Zfp706"	0.804105021615197	0.317164569444569	0.83339087179437	0.434173764690571	0.693175385154681	0.866662488198961	0.550897873023662	0.668842721050811	0.535351013304985	0.838750896401328	0.712667815358848	1
"Ufd1l"	0.555871356932943	0.952095793232061	0.23471951367899	0.305517043834652	0.127088447733257	0.756149847534149	0.191863827065166	0.828326160503544	0.311699227508425	0.407742739463103	0.589476959310459	1
"Nae1"	0.892807909381743	0.746664006251784	0.953928421161222	0.216969281768107	0.946154432641133	0.515410437417215	0.911225522764074	0.463689686453306	0.875039292556539	0.795254646047438	0.866844158667442	1
"Asb3"	0.087927287033985	0.405306258773075	0.130003340379592	0.88834749029149	0.134658593165423	0.440681624791429	0.0779632475105819	0.0221492884962642	0.0380000665879958	0.121000708627062	0.0885619791513013	1
"Usp19"	0.338038214244788	0.70588560918446	0.373090381665705	0.578841065184992	0.52387193095166	0.0901127474521574	0.534081442202503	0.0667566201408607	0.561430799495178	0.018185941620851	0.120192444571242	1
"Hif1a"	0.123180193228573	0.0132616774867156	0.0450077198335903	0.100290232624312	0.0753930750804985	0.498164698500257	0.0838408204092243	0.691638775617233	0.0513844590066486	0.0168327825016423	0.0459847895437397	1
"Trem2"	0.217823905832522	0.574632272576729	0.302015223232946	0.0116769289249365	0.319850225740253	0.929038243591588	0.318863633067108	0.246048537377495	0.350370950158639	0.21917888451747	0.107194489269605	1
"Ndufa2"	0.530360217162197	0.658236812913506	0.357658031752917	0.00828797520082299	0.4175230766913	0.436353080137446	0.546026064464034	0.190370802751317	0.612958683427835	0.43419291639622	0.0782271147502946	1
"Pou6f1"	0.259711276520636	0.697313500085882	0.276788137439543	0.510386590053101	0.299329923749323	0.747869410128757	0.273517236361059	0.0264548877577388	0.19511640346585	0.312402336285687	0.180170122260813	1
"Acot7"	0.266808524037131	0.562595759206202	0.391731837836048	0.243876698498462	0.54259767365495	0.339080029058093	0.706101949444396	0.0197185550632794	0.824069732297908	0.690991824920385	0.181702150282542	1
"Acvr1"	0.273477598585263	0.320949171438379	0.22189164784147	0.287917156177293	0.303526097170788	0.339473711989678	0.263418909551158	0.167612291803707	0.241945454433136	0.00518670373289513	0.0453006026646269	1
"Zdhhc4"	0.74199147311316	0.652238306109766	0.809944386055824	0.38085988228639	0.791423116623472	0.172943202410123	0.84334122244833	0.189976925591328	0.890823591453829	0.60112079078426	0.665275151485058	1
"Ctnnb1"	0.00511560544220393	0.146203725677205	0.007842459377565	0.854138516915842	0.0191510205333901	0.618415264751939	0.0303327468099315	0.354377492439824	0.0283102820521887	0.0117590414548038	0.0188990366160753	1
"Tm9sf3"	0.868319110421943	0.85113287352509	0.730398919236838	0.59334865658155	0.515352727201582	0.181072389569339	0.42122491634441	0.938091171278622	0.356173273991276	0.42564765420554	0.715328655962598	1
"Stx18"	0.097536355089422	0.480195879882775	0.0744963219004327	0.82140378611514	0.137432565238912	0.935885949877569	0.330998977754827	0.22424348065632	0.418223852568927	0.324322977562265	0.334100983277106	1
"Cyb5b"	0.206801512725059	0.545155149943856	0.184279722547098	0.523101872112015	0.162057223691767	0.57235027912964	0.113549733035273	0.425515394752737	0.0759000274019354	0.0680317661893659	0.17930365842578	1
"Elmo2"	0.215732136317935	0.423350213642191	0.170335292084436	0.830686537850563	0.110787230531044	0.314404272157894	0.0979986687510952	0.491339440980267	0.116490408834343	0.578486854806122	0.243438576255803	1
"Nlgn1"	0.0655556364756709	0.0214726694480568	0.106783314402829	0.605577792523434	0.420475078737166	0.164288191766198	0.814986427267377	0.290188549295281	0.913216558975958	0.0127676218559135	0.0700216470610509	1
"Emc4"	0.202027304230086	0.513859140844646	0.247239736423756	0.368131346511866	0.566387671031006	0.639214054148183	0.793361958294798	0.350930225723035	0.717771957110599	0.00781630268458568	0.0758279344322765	1
"Cct2"	0.410742252915178	0.43332077790404	0.458226652498655	0.571201238653231	0.555956142155575	0.385099522454106	0.554832962551565	0.707745112226256	0.567374094338205	0.581655752471284	0.525745466196637	1
"Enah"	0.278502726091465	0.594153641814253	0.166435324079803	0.0592069946363495	0.154251033443517	0.683781539943089	0.141786136880518	0.534858616227911	0.173258445186924	0.163840173356311	0.194960095709021	1
"Polr2e"	0.336635768057822	0.938407718477001	0.372669695460131	0.794088997855915	0.394245358238438	0.100939303890173	0.553055486544927	0.085008945220103	0.681643199179294	0.729975590772634	0.502719717400605	1
"Smcr7l"	0.396368741785758	0.250898196276376	0.421810572960641	0.135453283906163	0.619245801119537	0.915804458389582	0.768065455168501	0.339494177768554	0.736702397074143	0.149686878026716	0.49418177823976	1
"Med14"	0.38922668991066	0.518462839016469	0.780960751413224	0.417967506635068	0.849517947218172	0.231987718953939	0.689452618212121	0.312240388544406	0.56132602682065	0.548300945669024	0.557886886235884	1
"Ppp2r1b"	0.272057769826439	0.729659094765794	0.283436241780678	0.230345278565098	0.508078688739206	0.190575300186213	0.757431255344827	0.0808406864084957	0.782204564904184	0.063989714655503	0.252279910725034	1
"Hyou1"	0.523317854169117	0.649690004509481	0.736550771950352	0.801925607478856	0.718778653747138	0.483944397392212	0.730470876877687	0.151872129300906	0.744630350613456	0.950383713988365	0.749122318238201	1
"Tnks2"	0.361858020801916	0.318434068505136	0.678564083399602	0.457958313440898	0.869673185762319	0.170316590565346	0.721355483445011	0.194848242095813	0.593497801361986	0.879817916011849	0.570201291514795	1
"Yy1"	0.274469609674978	0.48566228586091	0.144647315434693	0.22801277802674	0.160261009168617	0.448657817737488	0.212196396844608	0.673346774268331	0.198132377914194	0.155003193293901	0.249629659669317	1
"Pdzd11"	0.196876123915428	0.825583504328895	0.258729485500546	0.211738267331724	0.245026297882754	0.0420641370328671	0.178775423354783	0.493454846230953	0.221498722431736	0.197711193371136	0.189671018458484	1
"Tia1"	0.0557319092248764	0.291862484790023	0.0223198221121767	0.897962016707333	0.0074059444115021	0.0753423557757434	0.00443325299446243	0.235813277703502	0.00633052047670233	0.0324565398581214	0.0160868452772276	1
"Cbr1"	0.398982080315012	0.548158944936741	0.430917564736364	0.87215406863771	0.500830228955228	0.740971303629314	0.625246344465878	0.487298646279868	0.759357477147529	0.526661610931718	0.632611107589185	1
"Map6"	0.29164023395466	0.765618367866423	0.250409113201479	0.984413853646237	0.395643838083425	0.245397088678044	0.560183500807707	0.549568803379834	0.648165889816435	0.313443039544628	0.842705801175403	1
"Atpif1"	0.132618608889207	0.425667833413522	0.121145778998029	0.703797411870738	0.0623777858903006	0.638262376749056	0.0346439328027989	0.158721346753442	0.0287394845294288	0.22777739888201	0.0963839223101465	1
"Rcl1"	0.0404506373769181	0.130240235951774	0.0811064543999626	0.162836685876166	0.254129617795037	0.811170297159994	0.276241209130997	0.184280669904829	0.305959220638647	0.00261819783029874	0.0227151304574109	1
"Ppig"	0.669062627729311	0.724425150062593	0.822355055034563	0.701169069837405	0.821211110115342	0.0786937247773746	0.644960668466438	0.697721070047749	0.481001512282277	0.430622644558483	0.572668673108642	1
"Qrich1"	0.0186261210144856	0.315060048371329	0.00999636742999808	0.769177795227791	0.023311142163572	0.0432367949328799	0.0441860085983579	0.559158523271592	0.0634001492932528	0.0117468707942986	0.0292852553483478	1
"Adamts10"	0.222796323412941	0.175701423156021	0.185425220076974	0.457056093135024	0.25798640423562	0.341629415012367	0.195340876166141	0.638781583583293	0.141233680245886	0.234595804646542	0.248126052210287	1
"A230050P20Rik"	0.632483873973461	0.873455622303277	0.552945666447702	0.835900328706932	0.509312308073841	0.432751550290789	0.459402659937648	0.743266332293989	0.288864134201592	0.602213520865675	0.64637145022027	1
"Vcam1"	0.069076188951109	0.304684015671169	0.0225866499839766	0.423731255562071	0.0769314779090959	0.268766723054539	0.25747399306227	0.383482315206817	0.320432966119509	0.00725326730048774	0.0449479543362518	1
"Ormdl3"	0.287764476633253	0.665997667688605	0.155619865388363	0.913043311429458	0.116316537954156	0.540417469929156	0.16937223412744	0.344309472780652	0.223273203950571	0.53269012921885	0.370177822504703	1
"Irf2bp2"	0.592149145936011	0.390567598568448	0.767088335577355	0.427599178697392	0.870752281174179	0.07958259910019	0.918034181616205	0.177390626046663	0.858937841196117	0.384816189658512	0.597214024218068	1
"Larp4"	0.806941600610636	0.296288839494984	0.863877280423533	0.479635789677539	0.798454470061704	0.558353425781102	0.706549971871652	0.631046324223353	0.674025749465013	0.80266556399598	0.706444541937462	1
"Nedd4"	0.0948588467118667	0.203794123839886	0.407773050923245	0.789020680279247	0.780734036370948	0.294834274927163	0.853442148361066	0.0431962118032255	0.723892884647513	0.0689938677827857	0.219163229946865	1
"Cycs"	0.210282225963818	0.457609958961263	0.0597730111423802	0.0271501243917528	0.0308178850374969	0.935609565986003	0.0207778632342612	0.447977939009774	0.0122216473993989	0.291887730436304	0.0478214583377021	1
"Pqbp1"	0.0986073009138187	0.551523278692396	0.0642734315885439	0.472436903552707	0.0965673625552085	0.974965455605528	0.190605393604309	0.564987929033425	0.366339448884029	0.106998653318238	0.407070517202043	1
"Caprin1"	0.700660486364081	0.440466120242755	0.782218953344336	0.292141213488222	0.628136839945635	0.0127324743962993	0.531528591037533	0.641728191358771	0.512605203562497	0.659429800346805	0.133675954708109	1
"Robo2"	0.434318867228149	0.561324113309178	0.539673731175691	0.394460975609969	0.577796595965583	0.0175382523054135	0.538699359302737	0.290707532547771	0.461550065192454	0.794798490218151	0.164810504400465	1
"Irf2bpl"	0.210113128393291	0.221541207335418	0.172188891559619	0.192457119742004	0.291697573549504	0.84845662614859	0.319322460325058	0.282811844769177	0.360850382894421	0.0202204553397996	0.135455899074575	1
"Gltscr1l"	0.317399639875053	0.457754337100558	0.169994855525542	0.664870241383953	0.0557883918359238	0.927583931424115	0.0455235402143978	0.78072182921555	0.0616541599457304	0.909887322485004	0.240445232924294	1
"Irgq"	0.398832287714303	0.727850403292801	0.528962675305077	0.490071516918501	0.415640411406276	0.637261514063735	0.172770222933399	0.200215259169694	0.09502996289709	0.551067790293246	0.344113581658953	1
"B230118H07Rik"	0.0634046901934501	0.133891924997893	0.0471693207169239	0.91502987466141	0.149182297742649	0.639276658029734	0.469446316678999	0.877113539064168	0.730831167342757	0.215477681059436	0.254312162129432	1
"Kcnc1"	0.186626392509561	0.782809396958716	0.0856653818582154	0.306687677007241	0.0452741905103277	0.747210953718984	0.033541174775609	0.258132519824208	0.0387068861785594	0.345337940788828	0.103340509189696	1
"Vgf"	0.863459172633547	0.156735806837461	0.835638920129388	0.309476887851246	0.802357609532894	0.692952246713283	0.763993865687292	0.596031131894862	0.623924434345575	0.381511003648941	0.645441503219259	1
"Prdx5"	0.701701915929329	0.853202098456166	0.595605688052917	0.154973591994047	0.546490683324977	0.830398863601802	0.428002353009551	0.836818302337399	0.314364848164184	0.242599268498035	0.588372079358981	1
"Slc22a17"	0.00342820386943321	0.205777705277005	0.00545613977526662	0.939001874675565	0.0180060798490877	0.638661050044695	0.0532121714806724	0.11717756330361	0.12049999223456	0.0495170510169598	0.0174763519840115	1
"Adrbk1"	0.498027045797634	0.330710711469862	0.361825752258911	0.936744701967515	0.216807247854698	0.232304108389175	0.150468344159672	0.31238181496422	0.120268325863002	0.357871271873942	0.377059142511159	1
"Serbp1"	0.142888620534378	0.408030022000916	0.139019000759158	0.812673267450779	0.229484362426571	0.75310167401327	0.269777397101636	0.599801940429074	0.30371624529062	0.115259496910179	0.304687376992479	1
"Usp22"	0.0146640434821368	0.716076139501983	0.0114667001680735	0.997432400258796	0.045083133458967	0.361052095335114	0.119309330838469	0.413081650767543	0.158251692918995	0.022739786991532	0.93619529323961	1
"Htt"	0.0723485970986682	0.0257777003222722	0.0103937128648847	0.437969421495333	0.0169356164956146	0.928644429005249	0.0612757367667222	0.879461251506289	0.103554357696722	0.0267032201467154	0.0399180861274899	1
