	mob.tsv	average
Ppil3	0.45100000000000035	0.14642153644124242
Adrbk2	0.5210000000000004	0.19238345370979382
Tmem223	0.5570000000000004	0.2160210111621917
Exoc6b	0.5200000000000004	0.19172685489167166
Atl3	0.46500000000000036	0.1556139198949527
Pianp	0.46100000000000035	0.15298752462246407
Dcp1b	0.5860000000000004	0.23506237688773443
X1810041L15Rik	0.5000000000000003	0.17859487852922837
Tatdn2	0.5140000000000003	0.18778726198293866
Dhx57	0.5630000000000004	0.2199606040709247
Sdpr	0.45000000000000034	0.14576493762312026
Gfra4	0.47100000000000036	0.15955351280368568
Cttnbp2nl	0.5350000000000004	0.2015758371635041
Ddx24	0.5090000000000003	0.18450426789232785
D630045J12Rik	0.5640000000000004	0.22061720288904685
Tpp1	0.47800000000000037	0.16414970453054087
Bptf	0.5920000000000004	0.2390019697964674
Ptcd3	0.5960000000000004	0.24162836506895607
Scn1b	0.8200000000000006	0.38870650032832066
Dcbld1	0.47600000000000037	0.16283650689429652
Socs7	0.44100000000000034	0.13985554826002078
Tmem229a	0.6840000000000005	0.29940906106370646
Suclg2	0.4940000000000004	0.17465528562049548
Strap	0.44700000000000034	0.14379514116875378
Ash1l	0.44200000000000034	0.14051214707814294
Vsnl1	0.43200000000000033	0.13394615889692132
Mpeg1	0.4240000000000003	0.128693368351944
Hdac11	0.4870000000000004	0.17005909389364032
Sfxn4	0.4040000000000003	0.11556139198950074
Ktn1	0.5400000000000004	0.20485883125411491
Ppapdc1b	0.5390000000000004	0.20420223243599275
Rgl2	0.6000000000000004	0.24425476034144472
Mapkapk5	0.47100000000000036	0.15955351280368568
Atp6v1d	0.4960000000000004	0.1759684832567398
Ubald1	0.5530000000000004	0.21339461588970304
Rap1gap	0.5130000000000003	0.1871306631648165
Azi1	0.45300000000000035	0.14773473407748675
Ublcp1	0.6180000000000004	0.2560735390676437
Mrpl43	0.5150000000000003	0.18844386080106082
Tmem59l	0.5180000000000003	0.19041365725542733
Tmprss5	0.48000000000000037	0.1654629021667852
Slco1c1	0.5290000000000004	0.1976362442547711
Ubxn6	0.6240000000000004	0.26001313197637665
Tceb3	0.46100000000000035	0.15298752462246407
Kansl1	0.45300000000000035	0.14773473407748675
Serpina3n	0.4240000000000003	0.128693368351944
Purg	0.5530000000000004	0.21339461588970304
Prdm4	0.5870000000000004	0.2357189757058566
Stac2	0.5510000000000004	0.21208141825345872
Qrsl1	0.5130000000000003	0.1871306631648165
Slc25a19	0.6180000000000004	0.2560735390676437
X4930506M07Rik	0.5700000000000004	0.22455679579777982
Srpr	0.47800000000000037	0.16414970453054087
Dtx3	0.5720000000000004	0.22586999343402414
Dars	0.5700000000000004	0.22455679579777982
Tars2	0.5250000000000004	0.19500984898228246
Gosr1	0.5290000000000004	0.1976362442547711
Pex11b	0.5610000000000004	0.21864740643468034
Dut	0.47300000000000036	0.16086671043993003
Rab40b	0.6590000000000005	0.28299409061065234
Ankrd24	0.5990000000000004	0.24359816152332256
Maml2	0.5650000000000004	0.221273801707169
Rhpn2	0.45100000000000035	0.14642153644124242
Zdhhc9	0.5430000000000004	0.2068286277084814
Trappc12	0.43500000000000033	0.1359159553512878
Atg16l1	0.4850000000000004	0.168745896257396
Scrn2	0.47700000000000037	0.16349310571241868
Runx2	0.4930000000000004	0.17399868680237332
C130074G19Rik	0.46300000000000036	0.1543007222587084
Tgfb1i1	0.44500000000000034	0.14248194353250945
Lclat1	0.6460000000000005	0.27445830597506427
Trim30d	0.36100000000000027	0.08732764281024771
Kctd9	0.45200000000000035	0.14707813525936458
Coq7	0.5570000000000004	0.2160210111621917
Hs3st4	0.45400000000000035	0.1483913328956089
Pias1	0.6800000000000005	0.2967826657912178
Them6	0.7120000000000005	0.31779382797112704
X1190002N15Rik	0.6060000000000004	0.2481943532501777
Mcph1	0.5060000000000003	0.18253447143796137
Cstf1	0.5020000000000003	0.1799080761654727
Tbc1d2b	0.5700000000000004	0.22455679579777982
Pip4k2b	0.4980000000000004	0.17728168089298413
Acd	0.5090000000000003	0.18450426789232785
Tomm22	0.5850000000000004	0.23440577806961227
B9d1	0.5890000000000004	0.23703217334210092
Pold4	0.47400000000000037	0.1615233092580522
Senp6	0.5150000000000003	0.18844386080106082
Ehd4	0.44700000000000034	0.14379514116875378
Nt5c3	0.5060000000000003	0.18253447143796137
Scamp2	0.5800000000000004	0.23112278397900146
Zbtb43	0.5700000000000004	0.22455679579777982
Pelp1	0.5750000000000004	0.22783978988839063
Mmp16	0.6910000000000005	0.30400525279056156
Casp1	0.5000000000000003	0.17859487852922837
Etaa1	0.5700000000000004	0.22455679579777982
Amer2	0.46400000000000036	0.15495732107683055
Nars2	0.5290000000000004	0.1976362442547711
Ccdc127	0.46800000000000036	0.1575837163493192
Des	0.4060000000000003	0.11687458962574507
Sipa1	0.45500000000000035	0.14904793171373107
Nol10	0.44400000000000034	0.1418253447143873
Leng9	0.5290000000000004	0.1976362442547711
Zfp410	0.5840000000000004	0.2337491792514901
D3Ertd254e	0.6020000000000004	0.24556795797768904
Spen	0.5000000000000003	0.17859487852922837
Tbcb	0.5510000000000004	0.21208141825345872
Dhrs4	0.47600000000000037	0.16283650689429652
Pnpt1	0.5760000000000004	0.2284963887065128
Slc25a29	0.4870000000000004	0.17005909389364032
Rtn4r	0.5110000000000003	0.18581746552857217
Tnks	0.5560000000000004	0.21536441234406953
Carhsp1	0.5150000000000003	0.18844386080106082
Usp4	0.5040000000000003	0.18122127380171704
Rbm8a	0.4920000000000004	0.17334208798425113
Asic2	1.007	0.5114904793171646
Sdf2l1	0.5350000000000004	0.2015758371635041
Mon1a	0.47900000000000037	0.16480630334866303
Cerk	0.47700000000000037	0.16349310571241868
A330050F15Rik	0.46100000000000035	0.15298752462246407
Tmem51	0.45200000000000035	0.14707813525936458
Puf60	0.6230000000000004	0.25935653315825447
Vstm4	0.5740000000000004	0.22718319107026846
Mplkip	0.4830000000000004	0.16743269862115168
Hsd17b7	0.5150000000000003	0.18844386080106082
Rab24	0.4890000000000004	0.17137229152988465
Sec22b	0.47700000000000037	0.16349310571241868
Asxl3	0.6020000000000004	0.24556795797768904
BC017643	0.48100000000000037	0.16611950098490735
X2310061I04Rik	0.4900000000000004	0.1720288903480068
Rabggta	0.5470000000000004	0.20945502298097005
Cdc42ep3	0.5300000000000004	0.19829284307289327
Epb4.1	0.46300000000000036	0.1543007222587084
Aebp1	0.3020000000000002	0.048588312541040075
Sfxn1	0.44300000000000034	0.14116874589626513
Kdelr2	0.43900000000000033	0.13854235062377646
Dctn1	0.6250000000000004	0.2606697307944988
Neb	0.6290000000000004	0.26329612606698743
Ap4s1	0.45500000000000035	0.14904793171373107
Stx4a	0.5020000000000003	0.1799080761654727
Rab4a	0.46900000000000036	0.15824031516744136
St3gal6	0.43900000000000033	0.13854235062377646
Hook2	0.5310000000000004	0.19894944189101543
X1700037C18Rik	0.5210000000000004	0.19238345370979382
Snx16	0.4820000000000004	0.16677609980302951
Cul3	0.5520000000000004	0.21273801707158088
Rnf166	0.4880000000000004	0.17071569271176248
Arhgap44	0.45100000000000035	0.14642153644124242
Amz1	0.5090000000000003	0.18450426789232785
Kcnh7	0.45300000000000035	0.14773473407748675
Cd2ap	0.44600000000000034	0.14313854235063161
Lingo2	0.36300000000000027	0.08864084044649205
Pigu	0.5700000000000004	0.22455679579777982
Ccdc28a	0.5380000000000004	0.2035456336178706
Stx8	0.5120000000000003	0.18647406434669433
Gak	0.46500000000000036	0.1556139198949527
Smad2	0.43900000000000033	0.13854235062377646
Rbm12b2	0.7270000000000005	0.3276428102429595
Abhd17c	0.5920000000000004	0.2390019697964674
Smg7	0.47000000000000036	0.15889691398556352
Sgsh	0.5170000000000003	0.18975705843730514
Dcun1d4	0.5840000000000004	0.2337491792514901
Bop1	0.4270000000000003	0.1306631648063105
Pld4	0.6250000000000004	0.2606697307944988
Tarsl2	0.47600000000000037	0.16283650689429652
Tns3	0.5040000000000003	0.18122127380171704
Apbb2	0.44900000000000034	0.1451083388049981
Atrnl1	0.6080000000000004	0.249507550886422
Galnt10	0.4120000000000003	0.12081418253447805
Fdxr	0.45100000000000035	0.14642153644124242
Erc1	0.4920000000000004	0.17334208798425113
Patz1	0.5840000000000004	0.2337491792514901
Xpnpep1	0.5870000000000004	0.2357189757058566
Acaa1a	0.4870000000000004	0.17005909389364032
Med7	0.5690000000000004	0.22390019697965766
Cdyl	0.47900000000000037	0.16480630334866303
Usp49	0.5170000000000003	0.18975705843730514
Zdhhc1	0.47800000000000037	0.16414970453054087
Pabpc4	0.5800000000000004	0.23112278397900146
Josd1	0.6900000000000005	0.30334865397243943
Smim14	0.45600000000000035	0.14970453053185323
Rnf219	0.5960000000000004	0.24162836506895607
Orc2	0.4870000000000004	0.17005909389364032
Mobp	0.5280000000000004	0.19697964543664895
Agpat4	0.5600000000000004	0.21799080761655817
Sncaip	0.5850000000000004	0.23440577806961227
Ptp4a1	0.5390000000000004	0.20420223243599275
Ache	0.5250000000000004	0.19500984898228246
Ndfip2	0.43600000000000033	0.13657255416940997
Taf6	0.5350000000000004	0.2015758371635041
Bpifb9b	0.31900000000000023	0.05975049244911685
Fastkd5	0.5430000000000004	0.2068286277084814
Cxcl12	0.47100000000000036	0.15955351280368568
Adcyap1	0.5000000000000003	0.17859487852922837
Eif5a2	0.6220000000000004	0.25869993434013233
Zfp712	0.36800000000000027	0.09192383453710286
E2f5	0.5130000000000003	0.1871306631648165
X8430427H17Rik	0.4830000000000004	0.16743269862115168
Phtf1	0.5860000000000004	0.23506237688773443
Ece1	0.6290000000000004	0.26329612606698743
Chmp7	0.9260000000000007	0.45830597504927
Trpm2	0.5220000000000004	0.19304005252791598
Vwa9	0.4930000000000004	0.17399868680237332
X1700017B05Rik	0.4870000000000004	0.17005909389364032
Sgpp2	0.5440000000000004	0.20748522652660356
Cdc40	0.6120000000000004	0.25213394615891066
X1110038F14Rik	0.4940000000000004	0.17465528562049548
Arl8b	0.5120000000000003	0.18647406434669433
Wls	0.5340000000000004	0.20091923834538195
Hars	0.6050000000000004	0.24753775443205553
Cyb561d1	0.5770000000000004	0.22915298752463495
Hopx	0.5050000000000003	0.1818778726198392
Rnf216	0.46500000000000036	0.1556139198949527
Nav2	0.5030000000000003	0.18056467498359488
Zfp68	0.4890000000000004	0.17137229152988465
Rhou	0.5400000000000004	0.20485883125411491
N6amt1	0.5380000000000004	0.2035456336178706
Hpgds	0.45400000000000035	0.1483913328956089
Slain1	0.5280000000000004	0.19697964543664895
Cxxc4	0.5750000000000004	0.22783978988839063
Rbmxl1	0.5130000000000003	0.1871306631648165
Brsk1	0.4280000000000003	0.13131976362443268
Stxbp2	0.5200000000000004	0.19172685489167166
Prr14l	0.47600000000000037	0.16283650689429652
BC004004	0.4050000000000003	0.1162179908076229
Stat5a	0.5970000000000004	0.24228496388707824
Ahr	0.4920000000000004	0.17334208798425113
Pcdh15	0.45100000000000035	0.14642153644124242
Paxip1	0.4970000000000004	0.17662508207486197
Alg3	0.5370000000000004	0.20288903479974843
Utp3	0.4980000000000004	0.17728168089298413
Zfp574	0.5140000000000003	0.18778726198293866
Zkscan2	0.45400000000000035	0.1483913328956089
Helb	0.45000000000000034	0.14576493762312026
Slco3a1	0.4990000000000004	0.1779382797111063
Smarcc1	0.47000000000000036	0.15889691398556352
Ddc	0.5320000000000004	0.1996060407091376
Srsf10	0.5500000000000004	0.21142481943533656
Csrnp1	0.4120000000000003	0.12081418253447805
Nova2	0.6280000000000004	0.2626395272488653
Slc35e4	0.5210000000000004	0.19238345370979382
Rabgef1	0.4250000000000003	0.12934996717006617
Axin2	0.4950000000000004	0.17531188443861764
Pbdc1	0.45300000000000035	0.14773473407748675
Fancl	0.5010000000000003	0.17925147734735053
Gdap1l1	0.5100000000000003	0.18516086671045
Cdkl5	0.47900000000000037	0.16480630334866303
Ddx54	0.4970000000000004	0.17662508207486197
Dctn5	0.46400000000000036	0.15495732107683055
Keap1	0.46500000000000036	0.1556139198949527
Ube2i	0.6330000000000005	0.26592252133947614
Tdp1	0.5010000000000003	0.17925147734735053
Naa35	0.5640000000000004	0.22061720288904685
Agtr1a	0.34900000000000025	0.07944845699278176
Evi2a	0.6420000000000005	0.27183191070257556
Gcnt4	0.5580000000000004	0.21667760998031385
Opalin	0.5100000000000003	0.18516086671045
Dcp2	0.48000000000000037	0.1654629021667852
Kdm3a	0.5180000000000003	0.19041365725542733
Chchd6	0.5540000000000004	0.2140512147078252
Fancg	0.5760000000000004	0.2284963887065128
BC029722	0.6520000000000005	0.27839789888379723
Hdgfrp3	0.8030000000000006	0.3775443204202439
Proz	0.5360000000000004	0.20223243598162627
Pou3f1	0.5760000000000004	0.2284963887065128
Sipa1l3	0.5580000000000004	0.21667760998031385
Fanci	0.6350000000000005	0.26723571897572046
Uchl3	0.5210000000000004	0.19238345370979382
Pter	0.5510000000000004	0.21208141825345872
Mocs1	0.4270000000000003	0.1306631648063105
Mrps35	0.5200000000000004	0.19172685489167166
D19Bwg1357e	0.5020000000000003	0.1799080761654727
Cactin	0.5860000000000004	0.23506237688773443
Amacr	0.5000000000000003	0.17859487852922837
Tmtc3	0.5500000000000004	0.21142481943533656
Hsf2	0.5420000000000004	0.20617202889035924
Otop2	0.5730000000000004	0.2265265922521463
Wdr46	0.4300000000000003	0.132632961260677
Incenp	0.5440000000000004	0.20748522652660356
Renbp	0.36200000000000027	0.08798424162836987
Ebp	0.4140000000000003	0.12212738017072237
Gm13375	0.47200000000000036	0.16021011162180784
Ppp6r3	0.48000000000000037	0.1654629021667852
Itgb5	0.4990000000000004	0.1779382797111063
Epha5	0.7620000000000006	0.3506237688772352
X2610305D13Rik	0.45800000000000035	0.15101772816809758
Ddit3	0.5510000000000004	0.21208141825345872
Cnnm2	0.6300000000000004	0.2639527248851096
Lrrc24	0.5590000000000004	0.217334208798436
Ap1s2	0.43200000000000033	0.13394615889692132
Capn3	0.6500000000000005	0.2770847012475529
Coro2b	0.4890000000000004	0.17137229152988465
Slitrk4	0.5500000000000004	0.21142481943533656
Fbln5	0.44200000000000034	0.14051214707814294
Usp20	0.5380000000000004	0.2035456336178706
Man1c1	0.4900000000000004	0.1720288903480068
Gas5	0.46800000000000036	0.1575837163493192
Rassf10	0.4290000000000003	0.13197636244255484
Derl1	0.5450000000000004	0.20814182534472572
Mcmbp	0.5960000000000004	0.24162836506895607
Inpp4b	0.4850000000000004	0.168745896257396
Txlna	0.5100000000000003	0.18516086671045
Nipsnap3b	0.5120000000000003	0.18647406434669433
Tmem181c.ps	0.7070000000000005	0.3145108338805162
Rc3h1	0.6280000000000004	0.2626395272488653
Rgs2	0.4080000000000003	0.11818778726198939
Nup54	0.4160000000000003	0.12344057780696671
Rrp1b	0.6640000000000005	0.2862770847012632
Zfp617	0.44600000000000034	0.14313854235063161
Snhg1	0.5290000000000004	0.1976362442547711
Prelid1	0.5570000000000004	0.2160210111621917
Ifngr1	0.4930000000000004	0.17399868680237332
Dagla	0.45900000000000035	0.15167432698621974
Rad1	0.5500000000000004	0.21142481943533656
Bsdc1	0.5740000000000004	0.22718319107026846
Synrg	0.6230000000000004	0.25935653315825447
Cep57	0.6220000000000004	0.25869993434013233
Arl4c	0.46000000000000035	0.1523309258043419
Lrrc8d	0.5190000000000003	0.1910702560735495
Rbm15b	0.45800000000000035	0.15101772816809758
Kcnh8	0.6120000000000004	0.25213394615891066
Slc25a16	0.5130000000000003	0.1871306631648165
Tbc1d22a	0.5620000000000004	0.2193040052528025
Cit	0.45400000000000035	0.1483913328956089
Dnajb12	0.4170000000000003	0.12409717662508887
Mllt6	0.5370000000000004	0.20288903479974843
Ctnnbip1	0.4010000000000003	0.11359159553513426
Col3a1	0.4040000000000003	0.11556139198950074
Fam118a	0.5960000000000004	0.24162836506895607
Impdh1	0.5350000000000004	0.2015758371635041
Pak7	0.6730000000000005	0.29218647406436266
Btd	0.4960000000000004	0.1759684832567398
Fos	0.5500000000000004	0.21142481943533656
Usp10	0.5320000000000004	0.1996060407091376
Pank2	0.6980000000000005	0.3086014445174167
Ttc33	0.5080000000000003	0.1838476690742057
Golt1b	0.5000000000000003	0.17859487852922837
Arhgap17	0.6380000000000005	0.2692055154300869
Ripply2	0.5460000000000004	0.20879842416284788
Fam175b	0.5150000000000003	0.18844386080106082
Slc16a6	0.4910000000000004	0.17268548916612897
Wwc2	0.43800000000000033	0.1378857518056543
X6430573F11Rik	0.5190000000000003	0.1910702560735495
Dock4	0.46300000000000036	0.1543007222587084
Kctd5	0.5110000000000003	0.18581746552857217
Rhbdl3	0.5940000000000004	0.24031516743271175
Taf2	0.46400000000000036	0.15495732107683055
Gnpda2	0.4900000000000004	0.1720288903480068
Supv3l1	0.5100000000000003	0.18516086671045
Kcna6	0.4120000000000003	0.12081418253447805
AI854517	0.5000000000000003	0.17859487852922837
X4930452B06Rik	0.5260000000000004	0.19566644780040462
Cyb561	0.5050000000000003	0.1818778726198392
Cuta	0.5170000000000003	0.18975705843730514
B3galt5	0.5930000000000004	0.2396585686145896
Usp35	0.3980000000000003	0.11162179908076776
Myadml2	0.43800000000000033	0.1378857518056543
Fbl	0.4290000000000003	0.13197636244255484
Card10	0.5300000000000004	0.19829284307289327
Uaca	0.45400000000000035	0.1483913328956089
X1700021F05Rik	0.6670000000000005	0.2882468811556297
Cd302	0.4960000000000004	0.1759684832567398
Ccdc61	0.44000000000000034	0.13919894944189862
Clic5	0.4290000000000003	0.13197636244255484
Hdac8	0.5310000000000004	0.19894944189101543
Gcc2	0.5160000000000003	0.18910045961918298
Morc2a	0.5870000000000004	0.2357189757058566
Kdm4b	0.5900000000000004	0.23768877216022308
Apba3	0.6710000000000005	0.29087327642811833
Stk3	0.5060000000000003	0.18253447143796137
Tecpr1	0.4100000000000003	0.11950098489823373
Atp13a1	0.47700000000000037	0.16349310571241868
Ddx41	0.4930000000000004	0.17399868680237332
Slc35b3	0.6140000000000004	0.253447143795155
Ibtk	0.46600000000000036	0.15627051871307487
Slco5a1	0.5120000000000003	0.18647406434669433
Akt2	0.4290000000000003	0.13197636244255484
Ctsh	0.44000000000000034	0.13919894944189862
Kansl1l	0.5390000000000004	0.20420223243599275
Gng11	0.5120000000000003	0.18647406434669433
Rab35	0.5170000000000003	0.18975705843730514
Frmd4a	0.4300000000000003	0.132632961260677
Kbtbd11	0.5120000000000003	0.18647406434669433
Ccnc	0.5340000000000004	0.20091923834538195
Msn	0.5170000000000003	0.18975705843730514
Rab11fip3	0.6050000000000004	0.24753775443205553
Mnt	0.6540000000000005	0.27971109652004156
Gls2	0.47800000000000037	0.16414970453054087
Wdr83	0.5720000000000004	0.22586999343402414
Neurod1	0.35100000000000026	0.08076165462902608
Crtac1	0.47300000000000036	0.16086671043993003
Kcnc3	0.4870000000000004	0.17005909389364032
Cad	0.4920000000000004	0.17334208798425113
Kat6a	0.6010000000000004	0.24491135915956688
F3	0.45200000000000035	0.14707813525936458
Slc6a15	0.6600000000000005	0.2836506894287745
Lrp3	0.5270000000000004	0.1963230466185268
Nicn1	0.5500000000000004	0.21142481943533656
Gnpnat1	0.5200000000000004	0.19172685489167166
Tox4	0.7290000000000005	0.3289560078792038
Traf3	0.4870000000000004	0.17005909389364032
Dolk	0.5070000000000003	0.18319107025608353
C77370	0.9560000000000007	0.4780039395929349
Pdrg1	0.5240000000000004	0.1943532501641603
Tanc1	0.6200000000000004	0.257386736703888
Rbm22	0.5840000000000004	0.2337491792514901
Mrpl16	0.5470000000000004	0.20945502298097005
Coq10a	0.5120000000000003	0.18647406434669433
Fam181b	0.5950000000000004	0.2409717662508339
Dnmt3a	0.45800000000000035	0.15101772816809758
