	V1_Human_Lymph_Node_filtered_feature_bc_matrix	average
TEX15	0.02	0.0
PURG	0.060000000000000005	0.024539877300613484
WRN	0.47000000000000025	0.2760736196319018
NRG1	0.34000000000000014	0.1963190184049079
AC090204.1	0.3300000000000001	0.19018404907975453
AC067838.1	0.4200000000000002	0.2453987730061349
FUT10	0.36000000000000015	0.20858895705521466
TTI2	0.5200000000000002	0.3067484662576686
MAK16	0.6100000000000003	0.361963190184049
RNF122	0.5300000000000002	0.312883435582822
DUSP26	0.22000000000000006	0.12269938650306743
ZNF703	0.5000000000000002	0.2944785276073619
AC138356.1	0.05	0.01840490797546011
ERLIN2	0.5700000000000003	0.33742331288343547
PLPBP	0.5900000000000003	0.34969325153374226
ADGRA2	0.5900000000000003	0.34969325153374226
BRF2	0.5100000000000002	0.30061349693251527
RAB11FIP1	0.6600000000000004	0.39263803680981585
ADRB3	0.02	0.0
EIF4EBP1	0.5900000000000003	0.34969325153374226
AP006545.2	0.02	0.0
ASH2L	0.5900000000000003	0.34969325153374226
STAR	0.23000000000000007	0.1288343558282208
AC084024.3	0.12999999999999998	0.06748466257668705
LSM1	0.6000000000000003	0.3558282208588956
BAG4	0.5700000000000003	0.33742331288343547
DDHD2	0.5800000000000003	0.34355828220858886
PLPP5	0.6500000000000004	0.3865030674846625
NSD3	0.6400000000000003	0.3803680981595091
AC087362.2	0.02	0.0
AC087623.3	0.2900000000000001	0.16564417177914104
LETM2	0.2700000000000001	0.15337423312883428
AC087623.1	0.02	0.0
AC087623.4	0.19000000000000003	0.10429447852760731
FGFR1	0.6300000000000003	0.3742331288343557
AC016813.1	0.02	0.0
TACC1	0.6200000000000003	0.3680981595092024
PLEKHA2	0.7400000000000004	0.4417177914110429
AC108863.1	0.21000000000000005	0.11656441717791406
HTRA4	0.13999999999999999	0.07361963190184043
TM2D2	0.5800000000000003	0.34355828220858886
ADAM9	0.5700000000000003	0.33742331288343547
ADAM32	0.15	0.07975460122699381
IDO1	0.7700000000000005	0.460122699386503
IDO2	0.4000000000000002	0.23312883435582815
TCIM	0.6700000000000004	0.39877300613496924
ZMAT4	0.02	0.0
SFRP1	0.2900000000000001	0.16564417177914104
GOLGA7	0.6100000000000003	0.361963190184049
GINS4	0.48000000000000026	0.28220858895705514
AC009630.1	0.03	0.006134969325153368
AC009630.2	0.03	0.006134969325153368
GPAT4	0.6400000000000003	0.3803680981595091
AC009630.3	0.02	0.0
NKX6-3	0.3300000000000001	0.19018404907975453
ANK1	0.4200000000000002	0.2453987730061349
AC113133.1	0.02	0.0
AC027702.1	0.21000000000000005	0.11656441717791406
KAT6A	0.6400000000000003	0.3803680981595091
AC103724.4	0.22000000000000006	0.12269938650306743
AP3M2	0.5800000000000003	0.34355828220858886
PLAT	0.4100000000000002	0.23926380368098152
AC083973.1	0.02	0.0
IKBKB	0.6200000000000003	0.3680981595092024
POLB	0.5500000000000003	0.32515337423312873
VDAC3	0.6400000000000003	0.3803680981595091
SLC20A2	0.5400000000000003	0.3190184049079754
AC090739.1	0.12999999999999998	0.06748466257668705
SMIM19	0.6200000000000003	0.3680981595092024
CHRNA6	0.02	0.0
THAP1	0.5300000000000002	0.312883435582822
RNF170	0.5700000000000003	0.33742331288343547
HOOK3	0.6100000000000003	0.361963190184049
FNTA	0.6600000000000004	0.39263803680981585
HGSNAT	0.6400000000000003	0.3803680981595091
AC120036.4	0.04	0.01226993865030674
SPIDR	0.5800000000000003	0.34355828220858886
CEBPD	0.7900000000000005	0.47239263803680975
PRKDC	0.7000000000000004	0.41717791411042937
MCM4	0.7100000000000004	0.42331288343558277
UBE2V2	0.6100000000000003	0.361963190184049
AC026904.2	0.3200000000000001	0.18404907975460116
AC026904.3	0.02	0.0
AC022915.2	0.04	0.01226993865030674
SNAI2	0.2700000000000001	0.15337423312883428
PXDNL	0.10999999999999999	0.05521472392638031
AC090186.1	0.03	0.006134969325153368
PCMTD1	0.6500000000000004	0.3865030674846625
AC064807.1	0.34000000000000014	0.1963190184049079
AC064807.4	0.19000000000000003	0.10429447852760731
AC064807.2	0.02	0.0
ST18	0.03	0.006134969325153368
AC103831.1	0.02	0.0
RB1CC1	0.6100000000000003	0.361963190184049
AC131902.2	0.02	0.0
AC022034.2	0.02	0.0
ATP6V1H	0.6100000000000003	0.361963190184049
RGS20	0.02	0.0
TCEA1	0.7700000000000005	0.460122699386503
AC100821.2	0.02	0.0
LYPLA1	0.6600000000000004	0.39263803680981585
MRPL15	0.6000000000000003	0.3558282208588956
SOX17	0.34000000000000014	0.1963190184049079
XKR4	0.3900000000000002	0.22699386503067479
TMEM68	0.5400000000000003	0.3190184049079754
TGS1	0.5200000000000002	0.3067484662576686
LYN	0.7600000000000005	0.4539877300613496
PLAG1	0.47000000000000025	0.2760736196319018
CHCHD7	0.6200000000000003	0.3680981595092024
AC107952.2	0.3300000000000001	0.19018404907975453
SDR16C5	0.12999999999999998	0.06748466257668705
PENK	0.02	0.0
LINC00968	0.05	0.01840490797546011
IMPAD1	0.5700000000000003	0.33742331288343547
LINC00588	0.02	0.0
FAM110B	0.3000000000000001	0.1717791411042944
UBXN2B	0.5900000000000003	0.34969325153374226
CYP7A1	0.04	0.01226993865030674
SDCBP	0.6600000000000004	0.39263803680981585
NSMAF	0.6000000000000003	0.3558282208588956
TOX	0.6900000000000004	0.411042944785276
AC090152.1	0.47000000000000025	0.2760736196319018
CA8	0.38000000000000017	0.2208588957055214
LINC01301	0.02	0.0
RAB2A	0.6200000000000003	0.3680981595092024
AC068389.2	0.02	0.0
CHD7	0.6200000000000003	0.3680981595092024
AC022182.1	0.19000000000000003	0.10429447852760731
AC022182.2	0.4300000000000002	0.2515337423312883
CLVS1	0.02	0.0
ASPH	0.6100000000000003	0.361963190184049
AC025524.2	0.02	0.0
GGH	0.5700000000000003	0.33742331288343547
YTHDF3-AS1	0.3900000000000002	0.22699386503067479
YTHDF3	0.6300000000000003	0.3742331288343557
AC011978.2	0.24000000000000007	0.13496932515337418
AC090136.3	0.02	0.0
BHLHE22	0.2800000000000001	0.15950920245398764
CYP7B1	0.23000000000000007	0.1288343558282208
AC100814.1	0.4400000000000002	0.2576687116564417
ARMC1	0.6000000000000003	0.3558282208588956
AC055822.1	0.5900000000000003	0.34969325153374226
PDE7A	0.6200000000000003	0.3680981595092024
AC100812.1	0.08	0.03680981595092021
DNAJC5B	0.35000000000000014	0.20245398773006126
TRIM55	0.11999999999999998	0.06134969325153368
RRS1-AS1	0.02	0.0
RRS1	0.5500000000000003	0.32515337423312873
ADHFE1	0.5100000000000002	0.30061349693251527
VXN	0.21000000000000005	0.11656441717791406
MYBL1	0.9700000000000006	0.5828220858895705
VCPIP1	0.5800000000000003	0.34355828220858886
SGK3	0.5500000000000003	0.32515337423312873
C8orf44	0.48000000000000026	0.28220858895705514
MCMDC2	0.11999999999999998	0.06134969325153368
COPS5	0.6100000000000003	0.361963190184049
CSPP1	0.45000000000000023	0.263803680981595
ARFGEF1	0.6100000000000003	0.361963190184049
AC021321.1	0.13999999999999999	0.07361963190184043
CPA6	0.02	0.0
AC022874.1	0.02	0.0
PREX2	0.37000000000000016	0.21472392638036802
SULF1	0.5100000000000002	0.30061349693251527
SLCO5A1	0.5000000000000002	0.2944785276073619
AC079089.1	0.21000000000000005	0.11656441717791406
NCOA2	0.6000000000000003	0.3558282208588956
AC022730.4	0.02	0.0
TRAM1	0.6400000000000003	0.3803680981595091
LACTB2-AS1	0.38000000000000017	0.2208588957055214
LACTB2	0.49000000000000027	0.28834355828220853
XKR9	0.02	0.0
EYA1	0.02	0.0
MSC-AS1	0.4100000000000002	0.23926380368098152
MSC	0.5800000000000003	0.34355828220858886
TRPA1	0.09	0.04294478527607358
AC078906.1	0.02	0.0
KCNB2	0.02	0.0
AC022893.2	0.02	0.0
TERF1	0.5900000000000003	0.34969325153374226
AC022893.1	0.11999999999999998	0.06134969325153368
SBSPON	0.4200000000000002	0.2453987730061349
C8orf89	0.13999999999999999	0.07361963190184043
RDH10	0.5700000000000003	0.33742331288343547
STAU2	0.5600000000000003	0.33128834355828213
UBE2W	0.5900000000000003	0.34969325153374226
ELOC	0.6600000000000004	0.39263803680981585
TMEM70	0.6000000000000003	0.3558282208588956
LY96	0.5900000000000003	0.34969325153374226
AC087672.2	0.15	0.07975460122699381
AC087627.1	0.02	0.0
JPH1	0.09	0.04294478527607358
GDAP1	0.4200000000000002	0.2453987730061349
MIR2052HG	0.02	0.0
AC011632.1	0.02	0.0
PI15	0.2700000000000001	0.15337423312883428
CRISPLD1	0.3300000000000001	0.19018404907975453
ZFHX4	0.18000000000000002	0.09815950920245393
PEX2	0.6100000000000003	0.361963190184049
PKIA-AS1	0.02	0.0
PKIA	0.5600000000000003	0.33128834355828213
ZC2HC1A	0.5300000000000002	0.312883435582822
IL7	0.45000000000000023	0.263803680981595
AC083837.1	0.2800000000000001	0.15950920245398764
STMN2	0.09999999999999999	0.049079754601226946
HEY1	0.45000000000000023	0.263803680981595
LINC01607	0.02	0.0
MRPS28	0.5700000000000003	0.33742331288343547
AC009686.2	0.3100000000000001	0.17791411042944777
TPD52	0.7100000000000004	0.42331288343558277
AC009686.1	0.02	0.0
AC009812.1	0.36000000000000015	0.20858895705521466
ZBTB10	0.5300000000000002	0.312883435582822
AC009812.4	0.34000000000000014	0.1963190184049079
ZNF704	0.4000000000000002	0.23312883435582815
PAG1	0.7100000000000004	0.42331288343558277
AC079209.1	0.08	0.03680981595092021
AC009902.3	0.05	0.01840490797546011
AC009902.2	0.02	0.0
FABP5	0.6600000000000004	0.39263803680981585
FABP4	0.4300000000000002	0.2515337423312883
IMPA1	0.5500000000000003	0.32515337423312873
SLC10A5	0.10999999999999999	0.05521472392638031
ZFAND1	0.6000000000000003	0.3558282208588956
CHMP4C	0.05	0.01840490797546011
SNX16	0.4100000000000002	0.23926380368098152
LRRCC1	0.45000000000000023	0.263803680981595
AC011773.4	0.09	0.04294478527607358
E2F5	0.6900000000000004	0.411042944785276
C8orf59	0.6100000000000003	0.361963190184049
CA13	0.34000000000000014	0.1963190184049079
AC011773.3	0.02	0.0
CA3	0.13999999999999999	0.07361963190184043
CA3-AS1	0.02	0.0
CA2	0.36000000000000015	0.20858895705521466
ATP6V0D2	0.20000000000000004	0.11042944785276068
WWP1	0.6100000000000003	0.361963190184049
RMDN1	0.6100000000000003	0.361963190184049
CPNE3	0.7200000000000004	0.4294478527607361
MMP16	0.16	0.08588957055214719
AF117829.1	0.4400000000000002	0.2576687116564417
RIPK2	0.5400000000000003	0.3190184049079754
OSGIN2	0.5200000000000002	0.3067484662576686
NBN	0.6300000000000003	0.3742331288343557
DECR1	0.6400000000000003	0.3803680981595091
CALB1	0.25000000000000006	0.14110429447852754
TMEM64	0.5700000000000003	0.33742331288343547
AC106038.1	0.02	0.0
NECAB1	0.02	0.0
AC103770.1	0.02	0.0
C8orf88	0.17	0.09202453987730055
PIP4P2	0.5100000000000002	0.30061349693251527
OTUD6B-AS1	0.5900000000000003	0.34969325153374226
OTUD6B	0.5200000000000002	0.3067484662576686
LRRC69	0.22000000000000006	0.12269938650306743
SLC26A7	0.4100000000000002	0.23926380368098152
RUNX1T1	0.37000000000000016	0.21472392638036802
TRIQK	0.4400000000000002	0.2576687116564417
FAM92A	0.3900000000000002	0.22699386503067479
AC120053.1	0.48000000000000026	0.28220858895705514
RBM12B	0.5600000000000003	0.33128834355828213
AC010834.1	0.02	0.0
AC010834.2	0.02	0.0
TMEM67	0.34000000000000014	0.1963190184049079
PDP1	0.5800000000000003	0.34355828220858886
AC084346.2	0.03	0.006134969325153368
CDH17	0.23000000000000007	0.1288343558282208
GEM	0.5600000000000003	0.33128834355828213
RAD54B	0.37000000000000016	0.21472392638036802
VIRMA	0.6000000000000003	0.3558282208588956
AC023632.2	0.18000000000000002	0.09815950920245393
DPY19L4	0.5600000000000003	0.33128834355828213
AP003692.1	0.02	0.0
INTS8	0.6200000000000003	0.3680981595092024
CCNE2	0.5000000000000002	0.2944785276073619
AC087752.4	0.2700000000000001	0.15337423312883428
NDUFAF6	0.5900000000000003	0.34969325153374226
TP53INP1	0.6400000000000003	0.3803680981595091
MIR3150BHG	0.26000000000000006	0.1472392638036809
AC068189.1	0.02	0.0
PLEKHF2	0.6700000000000004	0.39877300613496924
C8orf37-AS1	0.02	0.0
C8orf37	0.38000000000000017	0.2208588957055214
GDF6	0.07	0.03067484662576685
UQCRB	0.5600000000000003	0.33128834355828213
AP003465.1	0.02	0.0
PTDSS1	0.6600000000000004	0.39263803680981585
SDC2	0.5300000000000002	0.312883435582822
CPQ	0.5600000000000003	0.33128834355828213
TSPYL5	0.5300000000000002	0.312883435582822
LAPTM4B	0.6300000000000003	0.3742331288343557
MATN2	0.7400000000000004	0.4417177914110429
AP003352.1	0.3300000000000001	0.19018404907975453
ERICH5	0.11999999999999998	0.06134969325153368
RIDA	0.5200000000000002	0.3067484662576686
POP1	0.48000000000000026	0.28220858895705514
NIPAL2	0.5700000000000003	0.33742331288343547
AP003438.1	0.02	0.0
STK3	0.48000000000000026	0.28220858895705514
KCNS2	0.02	0.0
AP003355.2	0.02	0.0
AC016877.3	0.02	0.0
OSR2	0.11999999999999998	0.06134969325153368
AC104986.2	0.49000000000000027	0.28834355828220853
VPS13B	0.5800000000000003	0.34355828220858886
COX6C	0.6200000000000003	0.3680981595092024
RGS22	0.02	0.0
FBXO43	0.37000000000000016	0.21472392638036802
POLR2K	0.6900000000000004	0.411042944785276
SPAG1	0.4000000000000002	0.23312883435582815
RNF19A	0.6400000000000003	0.3803680981595091
AP003472.2	0.02	0.0
AP000424.1	0.17	0.09202453987730055
AP000424.2	0.02	0.0
ANKRD46	0.5000000000000002	0.2944785276073619
SNX31	0.09	0.04294478527607358
PABPC1	0.4200000000000002	0.2453987730061349
YWHAZ	0.5400000000000003	0.3190184049079754
AC018781.1	0.060000000000000005	0.024539877300613484
AP003469.3	0.02	0.0
AP003469.4	0.5100000000000002	0.30061349693251527
ZNF706	0.6400000000000003	0.3803680981595091
AP001330.5	0.15	0.07975460122699381
GRHL2	0.02	0.0
NCALD	0.5200000000000002	0.3067484662576686
RRM2B	0.6900000000000004	0.411042944785276
UBR5-AS1	0.49000000000000027	0.28834355828220853
UBR5	0.6600000000000004	0.39263803680981585
AP002907.1	0.20000000000000004	0.11042944785276068
AP002852.1	0.21000000000000005	0.11656441717791406
ODF1	0.02	0.0
KLF10	0.6400000000000003	0.3803680981595091
GASAL1	0.02	0.0
AZIN1	0.6400000000000003	0.3803680981595091
AZIN1-AS1	0.3900000000000002	0.22699386503067479
AP003354.2	0.02	0.0
ATP6V1C1	0.6200000000000003	0.3680981595092024
BAALC	0.37000000000000016	0.21472392638036802
BAALC-AS1	0.02	0.0
FZD6	0.4300000000000002	0.2515337423312883
CTHRC1	0.4100000000000002	0.23926380368098152
AC012213.3	0.11999999999999998	0.06134969325153368
SLC25A32	0.6000000000000003	0.3558282208588956
DCAF13	0.6300000000000003	0.3742331288343557
AC012213.2	0.02	0.0
AC012213.4	0.02	0.0
RIMS2	0.05	0.01840490797546011
DPYS	0.060000000000000005	0.024539877300613484
DCSTAMP	0.02	0.0
LRP12	0.3300000000000001	0.19018404907975453
ZFPM2	0.3900000000000002	0.22699386503067479
AC090802.1	0.02	0.0
AC027031.2	0.2700000000000001	0.15337423312883428
OXR1	0.5700000000000003	0.33742331288343547
AC090579.1	0.02	0.0
ABRA	0.02	0.0
ANGPT1	0.16	0.08588957055214719
EIF3E	0.5900000000000003	0.34969325153374226
EMC2	0.5900000000000003	0.34969325153374226
TMEM74	0.02	0.0
NUDCD1	0.5500000000000003	0.32515337423312873
ENY2	0.7200000000000004	0.4294478527607361
PKHD1L1	0.49000000000000027	0.28834355828220853
EBAG9	0.5800000000000003	0.34355828220858886
SYBU	0.4300000000000002	0.2515337423312883
TRPS1	0.47000000000000025	0.2760736196319018
AF178030.1	0.02	0.0
EIF3H	0.6400000000000003	0.3803680981595091
UTP23	0.5400000000000003	0.3190184049079754
RAD21	0.7200000000000004	0.4294478527607361
RAD21-AS1	0.02	0.0
AARD	0.23000000000000007	0.1288343558282208
SLC30A8	0.02	0.0
MED30	0.5700000000000003	0.33742331288343547
EXT1	0.5500000000000003	0.32515337423312873
SAMD12	0.4200000000000002	0.2453987730061349
AC023590.1	0.49000000000000027	0.28834355828220853
TNFRSF11B	0.6300000000000003	0.3742331288343557
COLEC10	0.09	0.04294478527607358
MAL2	0.23000000000000007	0.1288343558282208
NOV	0.25000000000000006	0.14110429447852754
ENPP2	0.7300000000000004	0.4355828220858895
TAF2	0.5700000000000003	0.33742331288343547
DSCC1	0.46000000000000024	0.2699386503067484
AP005717.1	0.02	0.0
DEPTOR	0.4300000000000002	0.2515337423312883
AC091563.1	0.2900000000000001	0.16564417177914104
COL14A1	0.6500000000000004	0.3865030674846625
MRPL13	0.6100000000000003	0.361963190184049
SNTB1	0.47000000000000025	0.2760736196319018
AC104958.1	0.02	0.0
AC104958.2	0.24000000000000007	0.13496932515337418
HAS2	0.5800000000000003	0.34355828220858886
HAS2-AS1	0.060000000000000005	0.024539877300613484
AC016405.3	0.24000000000000007	0.13496932515337418
AC016405.2	0.02	0.0
ZHX2	0.6600000000000004	0.39263803680981585
AC104316.2	0.15	0.07975460122699381
AC104316.1	0.02	0.0
DERL1	0.6400000000000003	0.3803680981595091
TBC1D31	0.5200000000000002	0.3067484662576686
FAM83A	0.02	0.0
C8orf76	0.5700000000000003	0.33742331288343547
ZHX1-C8orf76	0.3900000000000002	0.22699386503067479
ZHX1	0.5300000000000002	0.312883435582822
ATAD2	0.6500000000000004	0.3865030674846625
WDYHV1	0.4400000000000002	0.2576687116564417
FBXO32	0.5400000000000003	0.3190184049079754
FAM91A1	0.6500000000000004	0.3865030674846625
TMEM65	0.5700000000000003	0.33742331288343547
TRMT12	0.48000000000000026	0.28220858895705514
RNF139-AS1	0.4100000000000002	0.23926380368098152
RNF139	0.5800000000000003	0.34355828220858886
TATDN1	0.5500000000000003	0.32515337423312873
AC090198.1	0.02	0.0
NDUFB9	0.6000000000000003	0.3558282208588956
AC090922.1	0.18000000000000002	0.09815950920245393
LINC00964	0.02	0.0
ZNF572	0.3200000000000001	0.18404907975460116
SQLE	0.6000000000000003	0.3558282208588956
WASHC5	0.6200000000000003	0.3680981595092024
NSMCE2	0.5600000000000003	0.33128834355828213
TRIB1	0.6700000000000004	0.39877300613496924
LINC00861	0.9000000000000006	0.5398773006134969
AC084116.3	0.02	0.0
FAM84B	0.49000000000000027	0.28834355828220853
PCAT1	0.17	0.09202453987730055
PRNCR1	0.26000000000000006	0.1472392638036809
POU5F1B	0.11999999999999998	0.06134969325153368
CASC11	0.02	0.0
MYC	0.6500000000000004	0.3865030674846625
PVT1	0.6300000000000003	0.3742331288343557
CCDC26	0.02	0.0
AC103718.1	0.02	0.0
GSDMC	0.08	0.03680981595092021
FAM49B	0.6000000000000003	0.3558282208588956
ASAP1	0.6300000000000003	0.3742331288343557
EFR3A	0.6000000000000003	0.3558282208588956
KCNQ3	0.19000000000000003	0.10429447852760731
LRRC6	0.18000000000000002	0.09815950920245393
TMEM71	0.5400000000000003	0.3190184049079754
PHF20L1	0.6200000000000003	0.3680981595092024
AF230666.1	0.02	0.0
TG	0.24000000000000007	0.13496932515337418
SLA	0.6600000000000004	0.39263803680981585
WISP1	0.5200000000000002	0.3067484662576686
NDRG1	0.6800000000000004	0.40490797546012264
ST3GAL1	0.6100000000000003	0.361963190184049
AC103706.1	0.4000000000000002	0.23312883435582815
AC110741.1	0.02	0.0
ZFAT	0.5500000000000003	0.32515337423312873
AC087045.2	0.09999999999999999	0.049079754601226946
AC083843.3	0.4300000000000002	0.2515337423312883
AC083843.1	0.02	0.0
KHDRBS3	0.35000000000000014	0.20245398773006126
LINC02055	0.02	0.0
AC079015.1	0.12999999999999998	0.06748466257668705
FAM135B	0.02	0.0
COL22A1	0.23000000000000007	0.1288343558282208
AC087354.1	0.02	0.0
KCNK9	0.060000000000000005	0.024539877300613484
TRAPPC9	0.5500000000000003	0.32515337423312873
AC107375.1	0.4000000000000002	0.23312883435582815
CHRAC1	0.5500000000000003	0.32515337423312873
AGO2	0.6000000000000003	0.3558282208588956
ERICD	0.15	0.07975460122699381
PTK2	0.6600000000000004	0.39263803680981585
DENND3	0.6600000000000004	0.39263803680981585
AC040970.1	0.19000000000000003	0.10429447852760731
SLC45A4	0.5300000000000002	0.312883435582822
PTP4A3	0.6700000000000004	0.39877300613496924
AC100803.3	0.25000000000000006	0.14110429447852754
TSNARE1	0.5500000000000003	0.32515337423312873
AC134682.1	0.060000000000000005	0.024539877300613484
ADGRB1	0.45000000000000023	0.263803680981595
ARC	0.03	0.006134969325153368
JRK	0.5200000000000002	0.3067484662576686
PSCA	0.02	0.0
LY6K	0.02	0.0
AC108002.1	0.02	0.0
THEM6	0.5400000000000003	0.3190184049079754
LYNX1	0.3100000000000001	0.17791411042944777
LY6E-DT	0.060000000000000005	0.024539877300613484
LY6E	0.6800000000000004	0.40490797546012264
LY6H	0.09	0.04294478527607358
GPIHBP1	0.20000000000000004	0.11042944785276068
ZFP41	0.3900000000000002	0.22699386503067479
GLI4	0.6100000000000003	0.361963190184049
MINCR	0.5600000000000003	0.33128834355828213
ZNF696	0.3300000000000001	0.19018404907975453
AC138696.2	0.21000000000000005	0.11656441717791406
TOP1MT	0.5800000000000003	0.34355828220858886
RHPN1-AS1	0.02	0.0
RHPN1	0.6300000000000003	0.3742331288343557
MAFA-AS1	0.02	0.0
ZC3H3	0.5800000000000003	0.34355828220858886
AC067930.4	0.02	0.0
AC067930.1	0.02	0.0
GSDMD	0.6100000000000003	0.361963190184049
MROH6	0.46000000000000024	0.2699386503067484
NAPRT	0.6300000000000003	0.3742331288343557
AC067930.2	0.03	0.006134969325153368
EEF1D	0.48000000000000026	0.28220858895705514
TIGD5	0.5000000000000002	0.2944785276073619
PYCR3	0.5200000000000002	0.3067484662576686
TSTA3	0.6600000000000004	0.39263803680981585
ZNF623	0.5500000000000003	0.32515337423312873
