	melanoma.tsv	average
YOD1	0.45700000000000035	0.2911068458093527
CCNK	0.11400000000000009	0.07165706973768682
TMEM74B	0.19700000000000015	0.12476007677543687
NDUFA8	0.47100000000000036	0.30006397952656355
LRCOL1	0.20100000000000015	0.12731925783749712
SEMA3A	0.6830000000000005	0.43570057581575644
CTC-246B18.10	0.2680000000000002	0.17018554062700617
ZNF318	0.43500000000000033	0.27703134996802137
PPAP2C	0.20500000000000015	0.12987843889955736
TSPAN17	0.46200000000000035	0.294305822136928
ZNF189	0.34900000000000025	0.22200895713372612
TRMT13	0.34500000000000025	0.21944977607166588
RNF157	0.7030000000000005	0.44849648112605767
MMRN2	0.3150000000000002	0.20025591810621404
LOXL4	0.5570000000000004	0.35508637236085877
F11R	0.45500000000000035	0.2898272552783226
MSL2	0.44300000000000034	0.28214971209214185
FASLG	0.20600000000000016	0.1305182341650724
EPHA2	0.7480000000000006	0.4772872680742354
INPP5K	0.3150000000000002	0.20025591810621404
USP14	0.4140000000000003	0.2635956493922051
ALDH3A2	0.5880000000000004	0.37492002559182563
SRPK1	0.44700000000000034	0.2847088931542021
RAB34	0.45600000000000035	0.29046705054383765
C7orf49	0.3770000000000003	0.23992322456814782
MRPS31	0.3990000000000003	0.2539987204094792
NUP155	0.4880000000000004	0.31094049904031956
SMYD2	0.3750000000000003	0.2386436340371177
UACA	0.44400000000000034	0.2827895073576569
C15orf39	0.3000000000000002	0.19065898912348814
PGPEP1	0.4100000000000003	0.2610364683301448
L3MBTL1	0.32500000000000023	0.20665387076136466
ANKRD36C	0.4270000000000003	0.2719129878439009
ZNF791	0.35100000000000026	0.22328854766475623
SNAP29	0.44100000000000034	0.28087012156111174
KIAA1755	0.34200000000000025	0.2175303902751207
FANCL	0.5830000000000004	0.37172104926425037
PILRB	0.3180000000000002	0.20217530390275923
PAPLN	0.36000000000000026	0.22904670505439179
ARIH2	0.3920000000000003	0.24952015355087373
RBMX2	0.36700000000000027	0.2335252719129972
DTD1	0.46900000000000036	0.29878438899553345
FOSL2	0.4010000000000003	0.2552783109405093
LRRC8B	0.4890000000000004	0.31158029430583467
ZSWIM6	0.35000000000000026	0.22264875239924117
PPP1R15B	0.3060000000000002	0.19449776071657848
SAC3D1	0.4840000000000004	0.30838131797825935
PDE6G	0.32900000000000024	0.2092130518234249
AP001059.6	0.45800000000000035	0.29174664107486775
PTPN4	0.44400000000000034	0.2827895073576569
FAM207A	0.4100000000000003	0.2610364683301448
ACP6	0.33500000000000024	0.21305182341651527
UBE2Z	0.46100000000000035	0.29366602687141297
ZFAND6	0.5800000000000004	0.36980166346770516
CDC27	0.5410000000000004	0.34484964811261776
MRRF	0.3710000000000003	0.23608445297505745
TMEM209	0.45200000000000035	0.2879078694817774
MLST8	0.5280000000000004	0.336532309660922
NR2C1	0.34900000000000025	0.22200895713372612
WEE1	0.7950000000000006	0.5073576455534433
PLGRKT	0.47500000000000037	0.3026231605886238
BCAR1	0.45000000000000034	0.2866282789507473
PRKAB2	0.45300000000000035	0.28854766474729243
BZW2	0.43600000000000033	0.2776711452335364
NBPF11	0.44100000000000034	0.28087012156111174
FGD1	0.4290000000000003	0.273192578374931
NFATC2	0.44600000000000034	0.284069097888687
ZKSCAN3	0.3730000000000003	0.23736404350608759
COX18	0.5420000000000004	0.34548944337813287
CTHRC1	0.47600000000000037	0.30326295585413887
LINC00339	0.3020000000000002	0.19193857965451824
SGTA	0.5690000000000004	0.3627639155470395
VASH1	0.3830000000000003	0.2437619961612382
AC006946.17	0.10700000000000008	0.06717850287908139
VPS36	0.4080000000000003	0.2597568777991147
HSPH1	0.6410000000000005	0.4088291746641239
CHRNB1	0.34200000000000025	0.2175303902751207
GTF2H3	0.46800000000000036	0.2981445937300184
TYRO3	0.47500000000000037	0.3026231605886238
BTAF1	0.3770000000000003	0.23992322456814782
IPP	0.33600000000000024	0.21369161868203032
NUFIP1	0.2900000000000002	0.18426103646833752
ZNF737	0.17000000000000012	0.10748560460653023
ATP11B	0.35000000000000026	0.22264875239924117
PSMD14	0.5260000000000004	0.33525271912989185
MPV17L2	0.3720000000000003	0.2367242482405725
PRKCH	0.47500000000000037	0.3026231605886238
RRM2	0.5330000000000004	0.3397312859884973
BTN2A2	0.32600000000000023	0.2072936660268797
CDC34	0.5240000000000004	0.33397312859886175
EXOSC4	0.3800000000000003	0.241842610364693
COMMD8	0.3880000000000003	0.2469609724888135
CALCOCO2	0.44500000000000034	0.28342930262317195
RRM2B	0.6290000000000004	0.40115163147794314
SGMS1	0.5010000000000003	0.31925783749201536
SEC61B	0.43200000000000033	0.27511196417147615
SPTY2D1	0.3900000000000003	0.24824056301984362
MBTPS1	0.46600000000000036	0.29686500319898823
NABP1	0.33300000000000024	0.21177223288548513
ARID3A	0.4300000000000003	0.27383237364044605
NFKB1	0.35600000000000026	0.22648752399233155
CCDC50	0.5570000000000004	0.35508637236085877
GAL3ST4	0.3990000000000003	0.2539987204094792
MSRA	0.3860000000000003	0.24568138195778338
GPATCH2L	0.33200000000000024	0.21113243761997008
APOM	0.33400000000000024	0.21241202815100022
JAM3	0.44600000000000034	0.284069097888687
SLMAP	0.5460000000000004	0.3480486244401931
IL3RA	0.3080000000000002	0.19577735124760862
RBFOX2	0.6690000000000005	0.4267434420985456
C18orf21	0.48100000000000037	0.30646193218171414
SGK223	0.33100000000000024	0.21049264235445503
SELO	0.4270000000000003	0.2719129878439009
COA5	0.3900000000000003	0.24824056301984362
SLC50A1	0.47300000000000036	0.30134357005759366
MAP3K10	0.3070000000000002	0.19513755598209356
LCMT1	0.45300000000000035	0.28854766474729243
SUMO1	0.43200000000000033	0.27511196417147615
ZEB2	0.4310000000000003	0.2744721689059611
LRRC14	0.34500000000000025	0.21944977607166588
IFRD2	0.25100000000000017	0.15930902111325015
RAB7A	0.47800000000000037	0.304542546385169
RHPN2	0.43700000000000033	0.2783109404990515
FARS2	0.3870000000000003	0.24632117722329844
CDC40	0.45700000000000035	0.2911068458093527
NRP2	0.4280000000000003	0.27255278310941594
POP5	0.45100000000000035	0.2872680742162623
LAS1L	0.3740000000000003	0.23800383877160264
ARHGAP29	0.3060000000000002	0.19449776071657848
CASP7	0.44100000000000034	0.28087012156111174
SENP2	0.4840000000000004	0.30838131797825935
CWC15	0.47500000000000037	0.3026231605886238
SSC5D	0.36500000000000027	0.23224568138196708
CSNK2A1	0.4840000000000004	0.30838131797825935
RFT1	0.35100000000000026	0.22328854766475623
ASB1	0.36000000000000026	0.22904670505439179
SLC25A42	0.35900000000000026	0.22840690978887673
ACVRL1	0.6000000000000004	0.3825975687780064
GOLGA5	0.35900000000000026	0.22840690978887673
SYS1	0.45800000000000035	0.29174664107486775
UTP6	0.45100000000000035	0.2872680742162623
COX7A1	0.3930000000000003	0.2501599488163888
COL27A1	0.45800000000000035	0.29174664107486775
TRIM56	0.35900000000000026	0.22840690978887673
ZNF32	0.33500000000000024	0.21305182341651527
DUSP6	0.6290000000000004	0.40115163147794314
BCL3	0.3870000000000003	0.24632117722329844
SATB1	0.2590000000000002	0.16442738323737063
PELO	0.36800000000000027	0.23416506717851227
UTP15	0.5520000000000004	0.35188739603328345
CDK20	0.4950000000000004	0.315419065898925
ZDHHC12	0.44000000000000034	0.2802303262955967
MCPH1	0.36600000000000027	0.23288547664748216
SFRP2	0.43600000000000033	0.2776711452335364
SEMA7A	0.3700000000000003	0.2354446577095424
MRPL24	0.5360000000000004	0.3416506717850425
UBL4A	0.48100000000000037	0.30646193218171414
DHTKD1	0.4280000000000003	0.27255278310941594
ERC1	0.45900000000000035	0.2923864363403828
ARL11	0.36400000000000027	0.23160588611645203
CASD1	0.44000000000000034	0.2802303262955967
ALDH4A1	0.44700000000000034	0.2847088931542021
LTBP2	0.3880000000000003	0.2469609724888135
LAMA2	0.34900000000000025	0.22200895713372612
GUSB	0.46700000000000036	0.2975047984645033
POLR3H	0.46800000000000036	0.2981445937300184
METRNL	0.4180000000000003	0.2661548304542653
COLEC12	0.48100000000000037	0.30646193218171414
KCNN4	0.2750000000000002	0.17466410748561162
BTN3A2	0.4920000000000004	0.31349968010237983
NSMF	0.3730000000000003	0.23736404350608759
LDOC1	0.2740000000000002	0.17402431222009654
ZC3H12A	0.3940000000000003	0.25079974408190386
PAMR1	0.23600000000000018	0.14971209213052425
ATP6V1E1	0.4310000000000003	0.2744721689059611
TIMM21	0.4820000000000004	0.30710172744722924
HIPK1	0.3840000000000003	0.24440179142675325
SPATS2	0.4970000000000004	0.31669865642995515
ANKRD40	0.5340000000000004	0.34037108125401233
BANP	0.3820000000000003	0.24312220089572312
USP34	0.3710000000000003	0.23608445297505745
MS4A4A	0.3710000000000003	0.23608445297505745
ZNF480	0.3910000000000003	0.24888035828535868
ACTL6A	0.44600000000000034	0.284069097888687
PEPD	0.46300000000000036	0.29494561740244307
MRPL44	0.4970000000000004	0.31669865642995515
RIT1	0.33800000000000024	0.21497120921306045
CDK5R1	0.3950000000000003	0.2514395393474189
PANK4	0.33700000000000024	0.21433141394754537
MAN1C1	0.3730000000000003	0.23736404350608759
MRPL48	0.3930000000000003	0.2501599488163888
SIGLEC10	0.33200000000000024	0.21113243761997008
ZBTB5	0.3770000000000003	0.23992322456814782
MRPS14	0.45800000000000035	0.29174664107486775
AK2	0.44700000000000034	0.2847088931542021
TATDN3	0.4210000000000003	0.2680742162508105
IFITM10	0.3780000000000003	0.24056301983366288
LLGL2	0.4040000000000003	0.25719769673705445
NASP	0.4120000000000003	0.262316058861175
APBA3	0.3750000000000003	0.2386436340371177
PPP4R2	0.43500000000000033	0.27703134996802137
PLCH2	0.45500000000000035	0.2898272552783226
SIGMAR1	0.44700000000000034	0.2847088931542021
TMUB1	0.46100000000000035	0.29366602687141297
C10orf32	0.2930000000000002	0.1861804222648827
CAV1	0.4250000000000003	0.2706333973128707
UBE2S	0.44000000000000034	0.2802303262955967
TMEM86A	0.4060000000000003	0.2584772872680846
PABPC1L	0.5450000000000004	0.347408829174678
GTF2A2	0.43600000000000033	0.2776711452335364
ZNF431	0.3830000000000003	0.2437619961612382
USP48	0.46300000000000036	0.29494561740244307
COQ5	0.36700000000000027	0.2335252719129972
HSD17B7	0.3770000000000003	0.23992322456814782
STRADB	0.5400000000000004	0.3442098528471027
C22orf46	0.3980000000000003	0.2533589251439641
FXYD3	0.7210000000000005	0.46001279590532873
POLR1D	0.5950000000000004	0.37939859245043106
FAM83D	0.45900000000000035	0.2923864363403828
PDGFB	0.4240000000000003	0.2699936020473557
LAMP5	0.34700000000000025	0.220729366602696
OPA1	0.5040000000000003	0.3211772232885605
KLF5	0.3780000000000003	0.24056301983366288
PIGS	0.5210000000000004	0.3320537428023166
CDK14	0.36100000000000027	0.22968650031990684
CLN6	0.5130000000000003	0.32693538067819605
LEPR	0.45900000000000035	0.2923864363403828
SNUPN	0.44000000000000034	0.2802303262955967
CHPF	0.6190000000000004	0.39475367882279255
CEP131	0.47200000000000036	0.3007037747920786
RTP4	0.47600000000000037	0.30326295585413887
MCTS1	0.4880000000000004	0.31094049904031956
C21orf2	0.5750000000000004	0.36660268714012983
GPR161	0.4200000000000003	0.26743442098529546
CCNC	0.4960000000000004	0.3160588611644401
TSPYL1	0.44700000000000034	0.2847088931542021
MICALL2	0.4040000000000003	0.25719769673705445
DNAH8	0.16700000000000012	0.10556621880998504
PIAS3	0.20600000000000016	0.1305182341650724
PAPD7	0.2810000000000002	0.17850287907870196
RNF41	0.45100000000000035	0.2872680742162623
NAA20	0.44900000000000034	0.2859884836852322
RNF113A	0.4030000000000003	0.2565579014715394
LRRC42	0.4950000000000004	0.315419065898925
PSMB5	0.5180000000000003	0.3301343570057714
EPHB6	0.23100000000000018	0.14651311580294893
UTP20	0.4210000000000003	0.2680742162508105
XPOT	0.45400000000000035	0.28918746001280754
OCIAD2	0.3020000000000002	0.19193857965451824
CS	0.4910000000000004	0.3128598848368648
RARA	0.4860000000000004	0.30966090850928946
HPRT1	0.4160000000000003	0.2648752399232352
CTNNBIP1	0.5030000000000003	0.32053742802304547
MRPL1	0.3770000000000003	0.23992322456814782
GZMA	0.4110000000000003	0.2616762635956599
LCMT2	0.3750000000000003	0.2386436340371177
NUDT18	0.35800000000000026	0.22776711452336165
EAF2	0.43800000000000033	0.2789507357645665
REXO2	0.4840000000000004	0.30838131797825935
TSG101	0.5490000000000004	0.3499680102367383
CPEB4	0.3760000000000003	0.23928342930263277
RIN2	0.2610000000000002	0.16570697376840074
HSPA9	0.5100000000000003	0.3250159948816509
CDC73	0.5270000000000004	0.3358925143954069
LTB4R	0.34900000000000025	0.22200895713372612
USP7	0.46700000000000036	0.2975047984645033
HSPA6	0.44900000000000034	0.2859884836852322
SPEN	0.43300000000000033	0.27575175943699126
RAP1GAP2	0.058000000000000045	0.03582853486884341
MED21	0.45700000000000035	0.2911068458093527
ADPRH	0.4150000000000003	0.26423544465772014
ATIC	0.44100000000000034	0.28087012156111174
SMN2	0.32100000000000023	0.20409468969930442
PTPRG	0.47300000000000036	0.30134357005759366
PRPSAP2	0.4050000000000003	0.25783749200256956
CLEC4F	0.20200000000000015	0.12795905310301217
FAM73B	0.3920000000000003	0.24952015355087373
C16orf59	0.44800000000000034	0.28534868841971717
RBMS3	0.5540000000000004	0.35316698656431356
METTL4	0.3960000000000003	0.25207933461293397
IGHMBP2	0.33500000000000024	0.21305182341651527
HIAT1	0.45000000000000034	0.2866282789507473
HSCB	0.33200000000000024	0.21113243761997008
CDC20	0.5240000000000004	0.33397312859886175
GLRX5	0.5220000000000004	0.33269353806783164
BLVRA	0.36800000000000027	0.23416506717851227
SENP1	0.33600000000000024	0.21369161868203032
CIAO1	0.44100000000000034	0.28087012156111174
PLOD1	0.44800000000000034	0.28534868841971717
PSMA6	0.4100000000000003	0.2610364683301448
EIF3J	0.5210000000000004	0.3320537428023166
ADAMTSL2	0.3980000000000003	0.2533589251439641
LYSMD4	0.3750000000000003	0.2386436340371177
FAM168A	0.3740000000000003	0.23800383877160264
TATDN2	0.4230000000000003	0.2693538067818406
CMTM4	0.33200000000000024	0.21113243761997008
GNPTAB	0.44300000000000034	0.28214971209214185
DICER1	0.45000000000000034	0.2866282789507473
AMFR	0.4030000000000003	0.2565579014715394
WDR5B	0.21400000000000016	0.13563659628919292
PCBD1	0.4210000000000003	0.2680742162508105
SNAP47	0.36400000000000027	0.23160588611645203
RMDN1	0.4290000000000003	0.273192578374931
TFAP4	0.31900000000000023	0.20281509916827428
STPG1	0.36000000000000026	0.22904670505439179
SFXN4	0.2910000000000002	0.18490083173385258
CCDC43	0.5230000000000004	0.3333333333333467
INO80	0.3790000000000003	0.24120281509917796
GMPPA	0.2960000000000002	0.1880998080614279
LFNG	0.22800000000000017	0.14459373000640377
TMEM55A	0.36300000000000027	0.23096609085093697
MZF1	0.2820000000000002	0.17914267434421705
FAHD2B	0.35800000000000026	0.22776711452336165
ANKMY1	0.35100000000000026	0.22328854766475623
SMN1	0.3800000000000003	0.241842610364693
PMP22	0.5290000000000004	0.33717210492643707
LILRA4	0.2570000000000002	0.1631477927063405
CHRAC1	0.45700000000000035	0.2911068458093527
ASXL1	0.4260000000000003	0.27127319257838584
NUMB	0.3870000000000003	0.24632117722329844
GGCT	0.4110000000000003	0.2616762635956599
SYNCRIP	0.4090000000000003	0.26039667306462977
MOSPD2	0.3830000000000003	0.2437619961612382
KBTBD11	0.3710000000000003	0.23608445297505745
FAM213B	0.7070000000000005	0.4510556621881179
KLHDC8B	0.25600000000000017	0.16250799744082545
KLHL36	0.44200000000000034	0.2815099168266268
ZNF350	0.35100000000000026	0.22328854766475623
HOPX	0.32700000000000023	0.2079334612923948
FLYWCH2	0.43300000000000033	0.27575175943699126
CDKN1A	0.4200000000000003	0.26743442098529546
NCALD	0.2890000000000002	0.18362124120282247
FAM92A1	0.45200000000000035	0.2879078694817774
AVEN	0.36200000000000027	0.23032629558542192
TIPRL	0.43700000000000033	0.2783109404990515
DOCK11	0.2820000000000002	0.17914267434421705
HSDL2	0.32400000000000023	0.2060140754958496
CAPN15	0.4170000000000003	0.26551503518875025
TRNAU1AP	0.3900000000000003	0.24824056301984362
PDPR	0.2730000000000002	0.17338451695458149
CSTF1	0.46600000000000036	0.29686500319898823
FNIP2	0.5310000000000004	0.33845169545746717
ATPIF1	0.4280000000000003	0.27255278310941594
DOCK7	0.5130000000000003	0.32693538067819605
LINC00672	0.09700000000000007	0.06078055022393078
CCR2	0.2930000000000002	0.1861804222648827
TOR1B	0.2630000000000002	0.16698656429943087
UBE2K	0.5010000000000003	0.31925783749201536
SEMA4B	0.21000000000000016	0.13307741522713265
DHX38	0.3060000000000002	0.19449776071657848
RCBTB1	0.43600000000000033	0.2776711452335364
C1GALT1	0.4150000000000003	0.26423544465772014
AC245100.1	0.2690000000000002	0.17082533589252125
TRIP6	0.43400000000000033	0.2763915547025063
TPD52L2	0.5170000000000003	0.3294945617402563
KCTD15	0.4220000000000003	0.26871401151632557
C9orf89	0.4190000000000003	0.2667946257197804
KATNB1	0.2930000000000002	0.1861804222648827
ZNF292	0.45900000000000035	0.2923864363403828
NCKAP1L	0.5810000000000004	0.3704414587332202
HIC1	0.4300000000000003	0.27383237364044605
PPP2R1B	0.4920000000000004	0.31349968010237983
FAM3A	0.45500000000000035	0.2898272552783226
C19orf54	0.34700000000000025	0.220729366602696
FOXJ3	0.33300000000000024	0.21177223288548513
BTBD1	0.4100000000000003	0.2610364683301448
SIGLEC14	0.21000000000000016	0.13307741522713265
TRAPPC11	0.3830000000000003	0.2437619961612382
TP53RK	0.3180000000000002	0.20217530390275923
REEP4	0.3810000000000003	0.24248240563020806
TMEM11	0.3820000000000003	0.24312220089572312
ZNF652	0.2650000000000002	0.168266154830461
SSTR3	0.20300000000000015	0.12859884836852722
STK39	0.33000000000000024	0.20985284708893995
PLAT	0.5060000000000003	0.3224568138195906
TOR3A	0.4280000000000003	0.27255278310941594
TBC1D9	0.36700000000000027	0.2335252719129972
ZFR	0.4180000000000003	0.2661548304542653
HDAC6	0.2940000000000002	0.18682021753039776
ICT1	0.5460000000000004	0.3480486244401931
MAP6D1	0.18800000000000014	0.11900191938580132
WDR83	0.32400000000000023	0.2060140754958496
SETD6	0.33200000000000024	0.21113243761997008
SPAG5	0.44300000000000034	0.28214971209214185
ZNF609	0.4120000000000003	0.262316058861175
KLC2	0.33600000000000024	0.21369161868203032
TMEM238	0.3820000000000003	0.24312220089572312
CRELD1	0.3700000000000003	0.2354446577095424
PLA1A	0.5960000000000004	0.3800383877159461
SYAP1	0.4990000000000004	0.31797824696098526
PCGF2	0.4160000000000003	0.2648752399232352
OSGIN2	0.35200000000000026	0.2239283429302713
ZNF414	0.5010000000000003	0.31925783749201536
LRRC24	0.19400000000000014	0.12284069097889169
CENPM	0.5300000000000004	0.3378119001919521
RABGEF1	0.5160000000000003	0.32885476647474127
MRPL41	0.3980000000000003	0.2533589251439641
C19orf44	0.36500000000000027	0.23224568138196708
RGS19	0.3110000000000002	0.1976967370441538
SLC12A9	0.35700000000000026	0.2271273192578466
EPB41L1	0.47500000000000037	0.3026231605886238
KRIT1	0.43400000000000033	0.2763915547025063
ARHGAP35	0.4290000000000003	0.273192578374931
TIMM10	0.5010000000000003	0.31925783749201536
DNAJC17	0.2740000000000002	0.17402431222009654
CD9	0.47700000000000037	0.3039027511196539
FKBP1C	0.3720000000000003	0.2367242482405725
