	V1_Adult_Mouse_Brain_filtered_feature_bc_matrix	average
Plekhf1	0.5100000000000002	0.03107165504121809
Pop4	0.7100000000000004	0.04375396322130711
Zfp619	0.4000000000000002	0.02409638554216913
Gm37494	0.6900000000000004	0.04248573240329821
Gm26526	0.12999999999999998	0.006975269499048954
4933404I11Rik	0.02	0.0
A230077H06Rik	0.4200000000000002	0.025364616360178033
Vstm2b	1.0600000000000007	0.06594800253646291
AI987944	0.5600000000000003	0.034242232086240346
Gm17102	0.45000000000000023	0.027266962587191388
Gm20449	0.02	0.0
AW146154	0.45000000000000023	0.027266962587191388
2610021A01Rik	0.6300000000000003	0.0386810399492715
Zfp788	0.6900000000000004	0.04248573240329821
Zfp141	0.5400000000000003	0.03297400126823144
Zfp977	0.02	0.0
Zfp976	0.3300000000000001	0.019657577679137974
Zfp975	0.46000000000000024	0.027901077996195837
Zfp715	0.7200000000000004	0.044388078630311564
Siglecf	0.18000000000000002	0.01014584654407121
Siglecg	0.02	0.0
Nkg7	0.3000000000000001	0.01775523145212462
Etfb	0.7400000000000004	0.04565630944832046
Vsig10l	0.36000000000000015	0.021559923906151326
Iglon5	0.6800000000000004	0.04185161699429376
Gm2511	0.02	0.0
Cd33	0.5000000000000002	0.03043753963221364
Zfp658	0.46000000000000024	0.027901077996195837
Zfp719	0.6000000000000003	0.03677869372225815
Zfp819	0.04	0.001268230818008901
Ceacam18	0.02	0.0
Siglece	0.20000000000000004	0.011414077362080112
Ctu1	0.6100000000000003	0.0374128091312626
Klk13	0.02	0.0
Klk10	0.18000000000000002	0.01014584654407121
Klk9	0.11999999999999998	0.006341154090044504
Klk8	1.2200000000000009	0.07609384908053411
Klk7	0.07	0.003170577045022253
Klk6	1.0500000000000007	0.06531388712745845
Klk1b27	0.02	0.0
Klk1b3	0.02	0.0
Klk1	0.09	0.004438807863031153
1700028J19Rik	0.3200000000000001	0.01902346227013352
2410002F23Rik	0.8900000000000006	0.05516804058338723
Acp4	0.060000000000000005	0.0025364616360178025
Gm15517	0.02	0.0
Clec11a	0.6200000000000003	0.03804692454026705
Shank1	0.9000000000000006	0.05580215599239168
1700008O03Rik	0.5500000000000003	0.03360811667723589
Syt3	1.0000000000000007	0.0621433100824362
Lrrc4b	0.7100000000000004	0.04375396322130711
Aspdh	0.38000000000000017	0.022828154724160228
Josd2	0.9600000000000006	0.05960684844641839
5430431A17Rik	0.08	0.003804692454026703
Emc10	0.8300000000000005	0.051363348129360525
Fam71e1	0.6700000000000004	0.04121750158528931
Mybpc2	0.02	0.0
Spib	0.02	0.0
Pold1	0.5200000000000002	0.03170577045022254
Nr1h2	0.7400000000000004	0.04565630944832046
Napsa	0.16	0.008877615726062308
Gm15396	0.17	0.009511731135066759
Kcnc3	1.0800000000000007	0.0672162333544718
Gm44832	0.02	0.0
Myh14	0.8800000000000006	0.05453392517438278
2310016G11Rik	0.11999999999999998	0.006341154090044504
Zfp473	0.16	0.008877615726062308
Vrk3	0.7200000000000004	0.044388078630311564
Atf5	0.6300000000000003	0.0386810399492715
Nup62	0.7200000000000004	0.044388078630311564
Il4i1	0.23000000000000007	0.013316423589093466
Tbc1d17	0.8000000000000005	0.049461001902347174
Akt1s1	0.7000000000000004	0.04311984781230266
Pnkp	0.6800000000000004	0.04185161699429376
Ptov1	0.8700000000000006	0.05389980976537833
Med25	0.7500000000000004	0.046290424857324916
Fuz	0.7400000000000004	0.04565630944832046
Ap2a1	0.6800000000000004	0.04185161699429376
Tsks	0.3000000000000001	0.01775523145212462
Cpt1c	1.0200000000000007	0.0634115409004451
6530437J22Rik	0.18000000000000002	0.01014584654407121
Prmt1	0.8700000000000006	0.05389980976537833
Gm15545	0.26000000000000006	0.015218769816106818
Bcl2l12	0.37000000000000016	0.02219403931515578
Irf3	0.7200000000000004	0.044388078630311564
Scaf1	0.7800000000000005	0.04819277108433827
Rras	0.6800000000000004	0.04185161699429376
Prr12	0.7500000000000004	0.046290424857324916
Prrg2	0.5800000000000003	0.035510462904249245
Nosip	0.7700000000000005	0.04755865567533382
Rcn3	0.6800000000000004	0.04185161699429376
Fcgrt	0.6100000000000003	0.0374128091312626
Flt3l	0.4300000000000002	0.025998731769182486
Aldh16a1	0.5100000000000002	0.03107165504121809
Pih1d1	0.7800000000000005	0.04819277108433827
Slc17a7	5.1099999999999355	0.32276474318326126
Gfy	0.13999999999999999	0.007609384908053405
Pth2	0.5200000000000002	0.03170577045022254
Ccdc155	0.4400000000000002	0.026632847178186935
Dkkl1	1.7200000000000013	0.10779961953075667
Tead2	0.3900000000000002	0.02346227013316468
Cd37	0.5500000000000003	0.03360811667723589
Slc6a16	0.4300000000000002	0.025998731769182486
Slc6a21	0.02	0.0
Trpm4	0.6200000000000003	0.03804692454026705
Hrc	0.12999999999999998	0.006975269499048954
Ppfia3	0.9800000000000006	0.06087507926442729
Lin7b	1.260000000000001	0.07863031071655192
Gm45619	0.07	0.003170577045022253
Snrnp70	0.7100000000000004	0.04375396322130711
Ntf5	0.17	0.009511731135066759
Lhb	0.3000000000000001	0.01775523145212462
Ruvbl2	0.7700000000000005	0.04755865567533382
Gys1	0.6000000000000003	0.03677869372225815
Ftl1	0.6000000000000003	0.03677869372225815
Bax	0.8100000000000005	0.05009511731135162
Dhdh	0.5800000000000003	0.035510462904249245
Tulp2	0.15	0.008243500317057856
Nucb1	0.7900000000000005	0.04882688649334272
Ppp1r15a	0.6700000000000004	0.04121750158528931
Plekha4	0.3900000000000002	0.02346227013316468
Hsd17b14	0.05	0.0019023462270133518
0610005C13Rik	0.10999999999999999	0.0057070386810400536
Bcat2	0.6200000000000003	0.03804692454026705
Gm31479	0.17	0.009511731135066759
Fgf21	0.02	0.0
Izumo1	0.02	0.0
Rasip1	0.6000000000000003	0.03677869372225815
A030001D20Rik	0.5300000000000002	0.032339885859226994
Mamstr	0.4400000000000002	0.026632847178186935
Fut2	0.12999999999999998	0.006975269499048954
Sec1	0.21000000000000005	0.012048192771084563
Ntn5	0.5400000000000003	0.03297400126823144
Car11	1.1200000000000008	0.06975269499048961
Dbp	0.8900000000000006	0.05516804058338723
Sphk2	0.7800000000000005	0.04819277108433827
Fam83e	0.02	0.0
Sult2b1	0.7500000000000004	0.046290424857324916
Gm31597	0.18000000000000002	0.01014584654407121
Lmtk3	0.8800000000000006	0.05453392517438278
Cyth2	0.8600000000000005	0.05326569435637388
Kcnj14	0.36000000000000015	0.021559923906151326
Grwd1	0.6700000000000004	0.04121750158528931
Gm45441	0.6700000000000004	0.04121750158528931
Grin2d	0.7200000000000004	0.044388078630311564
Kdelr1	0.8600000000000005	0.05326569435637388
Syngr4	0.02	0.0
Tmem143	0.6400000000000003	0.039315155358275955
Emp3	0.45000000000000023	0.027266962587191388
Ccdc114	0.4100000000000002	0.024730500951173583
Abcc6	0.15	0.008243500317057856
Nomo1	0.7900000000000005	0.04882688649334272
Kcnj11	0.7900000000000005	0.04882688649334272
Abcc8	0.8500000000000005	0.052631578947369424
Ush1c	0.22000000000000006	0.012682308180089015
Otog	0.02	0.0
Myod1	0.09999999999999999	0.005072923272035603
Kcnc1	0.9500000000000006	0.05897273303741394
Sergef	0.6900000000000004	0.04248573240329821
Tph1	0.08	0.003804692454026703
Saal1	0.6900000000000004	0.04248573240329821
Saa3	0.02	0.0
Saa1	0.20000000000000004	0.011414077362080112
Saa2	0.09999999999999999	0.005072923272035603
Hps5	0.5800000000000003	0.035510462904249245
Gtf2h1	0.8100000000000005	0.05009511731135162
Ldha	1.1000000000000008	0.0684844641724807
Ldhc	0.02	0.0
Tsg101	0.7700000000000005	0.04755865567533382
Uevld	0.5600000000000003	0.034242232086240346
Gm9999	0.02	0.0
Spty2d1	0.5700000000000003	0.0348763474952448
Gm45474	0.10999999999999999	0.0057070386810400536
Tmem86a	0.7500000000000004	0.046290424857324916
Ptpn5	1.270000000000001	0.07926442612555637
Zdhhc13	0.6400000000000003	0.039315155358275955
Csrp3	0.04	0.001268230818008901
E2f8	0.08	0.003804692454026703
Nav2	0.6500000000000004	0.03994927076728041
Gm32849	0.02	0.0
9130015G15Rik	0.02	0.0
Htatip2	0.6700000000000004	0.04121750158528931
Prmt3	0.7300000000000004	0.04502219403931602
Slc6a5	0.02	0.0
Nell1	1.410000000000001	0.08814204185161868
4933405O20Rik	0.02	0.0
Ano5	0.25000000000000006	0.014584654407102366
Slc17a6	3.699999999999965	0.2333544705136356
Fancf	0.5400000000000003	0.03297400126823144
Gas2	0.5800000000000003	0.035510462904249245
Svip	0.7400000000000004	0.04565630944832046
Luzp2	0.8500000000000005	0.052631578947369424
Siglech	0.7100000000000004	0.04375396322130711
Tubgcp5	0.7500000000000004	0.046290424857324916
Cyfip1	0.7900000000000005	0.04882688649334272
Nipa2	0.8400000000000005	0.05199746353836498
Nipa1	0.7400000000000004	0.04565630944832046
Herc2	0.8200000000000005	0.05072923272035607
Oca2	0.4400000000000002	0.026632847178186935
Gabrg3	0.7900000000000005	0.04882688649334272
Gm9962	0.4400000000000002	0.026632847178186935
Gabra5	1.6400000000000012	0.10272669625872106
Gabrb3	1.310000000000001	0.08180088776157418
Atp10a	0.5100000000000002	0.03107165504121809
Ube3a	0.7000000000000004	0.04311984781230266
Gm38393	0.5700000000000003	0.0348763474952448
Snrpn	0.9800000000000006	0.06087507926442729
Gm44644	0.5100000000000002	0.03107165504121809
Gm44643	0.13999999999999999	0.007609384908053405
A230006K03Rik	0.2700000000000001	0.015852885225111267
B230209E15Rik	0.7400000000000004	0.04565630944832046
A230057D06Rik	0.5600000000000003	0.034242232086240346
Gm9801	0.13999999999999999	0.007609384908053405
Gm32061	0.02	0.0
Ndn	1.0900000000000007	0.06785034876347626
Magel2	0.6000000000000003	0.03677869372225815
Mkrn3	0.3300000000000001	0.019657577679137974
Peg12	0.05	0.0019023462270133518
Chrna7	0.20000000000000004	0.011414077362080112
Otud7a	0.7400000000000004	0.04565630944832046
Gm44718	0.4100000000000002	0.024730500951173583
Klf13	0.7300000000000004	0.04502219403931602
Gm32633	0.04	0.001268230818008901
Trpm1	0.03	0.0006341154090044504
Gm20457	0.02	0.0
Fan1	0.12999999999999998	0.006975269499048954
Mphosph10	0.6600000000000004	0.040583386176284854
Mcee	0.8100000000000005	0.05009511731135162
Apba2	1.0400000000000007	0.064679771718454
Fam189a1	0.8600000000000005	0.05326569435637388
Nsmce3	1.0100000000000007	0.06277742549144065
Tjp1	0.6700000000000004	0.04121750158528931
BC046251	0.02	0.0
Tarsl2	0.7500000000000004	0.046290424857324916
Tm2d3	0.8300000000000005	0.051363348129360525
Pcsk6	0.7100000000000004	0.04375396322130711
Snrpa1	0.7500000000000004	0.046290424857324916
Gm45081	0.02	0.0
Selenos	0.7600000000000005	0.04692454026632937
Chsy1	0.6300000000000003	0.0386810399492715
Lrrk1	0.38000000000000017	0.022828154724160228
Aldh1a3	0.23000000000000007	0.013316423589093466
Asb7	0.6200000000000003	0.03804692454026705
Lins1	0.5600000000000003	0.034242232086240346
Cers3	0.07	0.003170577045022253
Adamts17	0.4200000000000002	0.025364616360178033
1700112J16Rik	0.3200000000000001	0.01902346227013352
Lysmd4	0.8100000000000005	0.05009511731135162
Mef2a	0.8300000000000005	0.051363348129360525
Lrrc28	0.6800000000000004	0.04185161699429376
Ttc23	0.45000000000000023	0.027266962587191388
Synm	0.7300000000000004	0.04502219403931602
4833412C05Rik	0.34000000000000014	0.020291693088142423
Gm39027	0.10999999999999999	0.0057070386810400536
Igf1r	0.7200000000000004	0.044388078630311564
Pgpep1l	0.19000000000000003	0.010779961953075661
Fam169b	0.15	0.008243500317057856
Arrdc4	0.5900000000000003	0.0361445783132537
Gm44691	0.17	0.009511731135066759
Gm29683	0.3200000000000001	0.01902346227013352
Gm44946	0.02	0.0
Nr2f2	1.7400000000000013	0.10906785034876558
Gm35842	0.04	0.001268230818008901
Gm44812	0.23000000000000007	0.013316423589093466
Mctp2	0.34000000000000014	0.020291693088142423
Gm20083	0.4100000000000002	0.024730500951173583
Gm30075	0.04	0.001268230818008901
A730056A06Rik	0.38000000000000017	0.022828154724160228
Rgma	0.7100000000000004	0.04375396322130711
Chd2	0.6300000000000003	0.0386810399492715
Fam174b	0.6600000000000004	0.040583386176284854
Gm21269	0.02	0.0
St8sia2	0.37000000000000016	0.02219403931515578
Slco3a1	0.7300000000000004	0.04502219403931602
Sv2b	2.0899999999999994	0.13126188966392122
Akap13	0.6700000000000004	0.04121750158528931
AU020206	0.4400000000000002	0.026632847178186935
Klhl25	0.5600000000000003	0.034242232086240346
Ntrk3	1.280000000000001	0.07989854153456083
Gm9885	0.6400000000000003	0.039315155358275955
Mrpl46	0.8700000000000006	0.05389980976537833
Mrps11	0.8500000000000005	0.052631578947369424
Det1	0.47000000000000025	0.02853519340520029
1700011D18Rik	0.3100000000000001	0.01838934686112907
Aen	0.7200000000000004	0.044388078630311564
Isg20	0.6700000000000004	0.04121750158528931
Gm26633	0.02	0.0
Acan	0.4100000000000002	0.024730500951173583
Hapln3	0.3100000000000001	0.01838934686112907
Mfge8	0.8800000000000006	0.05453392517438278
Abhd2	0.8000000000000005	0.049461001902347174
Rlbp1	0.6500000000000004	0.03994927076728041
Fanci	0.19000000000000003	0.010779961953075661
Polg	0.7300000000000004	0.04502219403931602
Mir9-3hg	0.8800000000000006	0.05453392517438278
Gm35040	0.6200000000000003	0.03804692454026705
Gm45168	0.23000000000000007	0.013316423589093466
Gm45169	0.5100000000000002	0.03107165504121809
Rhcg	0.4200000000000002	0.025364616360178033
Ticrr	0.02	0.0
Kif7	0.26000000000000006	0.015218769816106818
9330171B17Rik	0.37000000000000016	0.02219403931515578
Plin1	0.05	0.0019023462270133518
Pex11a	0.6400000000000003	0.039315155358275955
Wdr93	0.24000000000000007	0.013950538998097917
Mesp1	0.07	0.003170577045022253
Mesp2	0.34000000000000014	0.020291693088142423
Anpep	0.3100000000000001	0.01838934686112907
Ap3s2	0.7900000000000005	0.04882688649334272
Arpin	0.5600000000000003	0.034242232086240346
Zfp710	0.6100000000000003	0.0374128091312626
Gm44949	0.02	0.0
Idh2	0.8000000000000005	0.049461001902347174
Sema4b	0.5000000000000002	0.03043753963221364
Cib1	0.7400000000000004	0.04565630944832046
Gdpgp1	0.5800000000000003	0.035510462904249245
Ttll13	0.21000000000000005	0.012048192771084563
Ngrn	0.8300000000000005	0.051363348129360525
Vps33b	0.7000000000000004	0.04311984781230266
Rccd1	0.48000000000000026	0.02916930881420474
Prc1	0.2700000000000001	0.015852885225111267
6330403N20Rik	0.02	0.0
Unc45a	0.7400000000000004	0.04565630944832046
Hddc3	0.6900000000000004	0.04248573240329821
Man2a2	0.7600000000000005	0.04692454026632937
Fes	0.4300000000000002	0.025998731769182486
Furin	0.6900000000000004	0.04248573240329821
Gm44851	0.02	0.0
Blm	0.47000000000000025	0.02853519340520029
Crtc3	0.6600000000000004	0.040583386176284854
Iqgap1	0.7300000000000004	0.04502219403931602
Zscan2	0.37000000000000016	0.02219403931515578
Wdr73	0.7400000000000004	0.04565630944832046
Nmb	0.8100000000000005	0.05009511731135162
Sec11a	0.7900000000000005	0.04882688649334272
Gm44899	0.10999999999999999	0.0057070386810400536
Zfp592	0.6300000000000003	0.0386810399492715
Alpk3	0.08	0.003804692454026703
Slc28a1	0.08	0.003804692454026703
Pde8a	0.9400000000000006	0.058338617628409487
Cpeb1	0.8100000000000005	0.05009511731135162
Ap3b2	0.9800000000000006	0.06087507926442729
2900076A07Rik	0.6000000000000003	0.03677869372225815
Fsd2	0.09	0.004438807863031153
Whamm	0.6500000000000004	0.03994927076728041
Homer2	0.7100000000000004	0.04375396322130711
Fam103a1	0.8400000000000005	0.05199746353836498
3110040N11Rik	0.6100000000000003	0.0374128091312626
Btbd1	0.8600000000000005	0.05326569435637388
Tm6sf1	0.7000000000000004	0.04311984781230266
Hdgfl3	0.9600000000000006	0.05960684844641839
Gm20744	0.02	0.0
Sh3gl3	0.8500000000000005	0.052631578947369424
Adamtsl3	0.16	0.008877615726062308
Saxo2	0.7300000000000004	0.04502219403931602
Efl1	0.6400000000000003	0.039315155358275955
Gm36584	0.02	0.0
Mex3b	0.7000000000000004	0.04311984781230266
A530021J07Rik	0.08	0.003804692454026703
Gm44724	0.02	0.0
Gm10610	0.02	0.0
Tmc3	0.02	0.0
Gm16638	0.5700000000000003	0.0348763474952448
Stard5	0.49000000000000027	0.029803424223209193
Il16	0.8100000000000005	0.05009511731135162
Cfap161	0.5500000000000003	0.03360811667723589
Gm39043	0.04	0.001268230818008901
Tlnrd1	0.8300000000000005	0.051363348129360525
Mesd	0.7800000000000005	0.04819277108433827
Cemip	0.5800000000000003	0.035510462904249245
Abhd17c	0.8300000000000005	0.051363348129360525
Arnt2	0.8400000000000005	0.05199746353836498
Gm2115	1.5100000000000011	0.0944831959416632
Fah	0.7600000000000005	0.04692454026632937
Zfand6	0.8600000000000005	0.05326569435637388
Folh1	0.5200000000000002	0.03170577045022254
Nox4	0.02	0.0
Tyr	0.02	0.0
Grm5	1.1000000000000008	0.0684844641724807
Ctsc	0.6400000000000003	0.039315155358275955
Gm44751	0.04	0.001268230818008901
Rab38	0.2800000000000001	0.016487000634115716
Tmem135	0.8200000000000005	0.05072923272035607
Fzd4	0.5700000000000003	0.0348763474952448
Prss23	0.6900000000000004	0.04248573240329821
A230065N10Rik	0.23000000000000007	0.013316423589093466
Me3	0.9200000000000006	0.05707038681040059
Ccdc81	0.36000000000000015	0.021559923906151326
Hikeshi	0.9700000000000006	0.06024096385542284
Eed	0.6500000000000004	0.03994927076728041
Picalm	0.7300000000000004	0.04502219403931602
Sytl2	0.8600000000000005	0.05326569435637388
Ccdc89	0.25000000000000006	0.014584654407102366
Crebzf	0.7500000000000004	0.046290424857324916
Tmem126a	0.8700000000000006	0.05389980976537833
Tmem126b	0.8100000000000005	0.05009511731135162
Dlg2	1.0200000000000007	0.0634115409004451
Gm45159	0.36000000000000015	0.021559923906151326
Ccdc90b	0.6300000000000003	0.0386810399492715
Ankrd42	0.6100000000000003	0.0374128091312626
Gm26944	0.09	0.004438807863031153
Pcf11	0.7500000000000004	0.046290424857324916
Rab30	0.7400000000000004	0.04565630944832046
Ddias	0.25000000000000006	0.014584654407102366
Prcp	0.6100000000000003	0.0374128091312626
Gm9934	0.060000000000000005	0.0025364616360178025
Fam181b	0.6700000000000004	0.04121750158528931
Gm32647	0.02	0.0
Tenm4	0.8200000000000005	0.05072923272035607
Nars2	0.6300000000000003	0.0386810399492715
Gab2	0.6200000000000003	0.03804692454026705
Usp35	0.6800000000000004	0.04185161699429376
Kctd21	0.5900000000000003	0.0361445783132537
Alg8	0.5200000000000002	0.03170577045022254
Ndufc2	0.7800000000000005	0.04819277108433827
Thrsp	0.8700000000000006	0.05389980976537833
Kctd14	0.4100000000000002	0.024730500951173583
Ints4	0.7700000000000005	0.04755865567533382
Aamdc	0.8500000000000005	0.052631578947369424
Rsf1	0.7000000000000004	0.04311984781230266
Clns1a	0.9800000000000006	0.06087507926442729
Aqp11	0.7400000000000004	0.04565630944832046
Pak1	0.8000000000000005	0.049461001902347174
Gdpd4	0.02	0.0
Myo7a	0.6700000000000004	0.04121750158528931
Capn5	0.7900000000000005	0.04882688649334272
Omp	0.17	0.009511731135066759
B3gnt6	0.23000000000000007	0.013316423589093466
Acer3	0.6800000000000004	0.04185161699429376
Tsku	0.34000000000000014	0.020291693088142423
Lrrc32	0.46000000000000024	0.027901077996195837
Emsy	0.7200000000000004	0.044388078630311564
Thap12	0.8400000000000005	0.05199746353836498
Gm19656	0.02	0.0
Wnt11	0.19000000000000003	0.010779961953075661
Uvrag	0.7200000000000004	0.044388078630311564
Gm45188	0.23000000000000007	0.013316423589093466
Gm45187	0.12999999999999998	0.006975269499048954
Dgat2	0.9500000000000006	0.05897273303741394
Gm26705	0.02	0.0
Map6	0.9200000000000006	0.05707038681040059
Serpinh1	0.7700000000000005	0.04755865567533382
Gdpd5	0.8100000000000005	0.05009511731135162
Klhl35	0.37000000000000016	0.02219403931515578
Arrb1	0.8900000000000006	0.05516804058338723
Tpbgl	0.5000000000000002	0.03043753963221364
Gm10605	0.6500000000000004	0.03994927076728041
Slco2b1	0.5900000000000003	0.0361445783132537
Gm15635	0.05	0.0019023462270133518
Gm34280	0.02	0.0
F730035P03Rik	0.02	0.0
Neu3	0.37000000000000016	0.02219403931515578
Spcs2	0.7600000000000005	0.04692454026632937
Xrra1	0.3900000000000002	0.02346227013316468
Gm38405	0.09999999999999999	0.005072923272035603
Rnf169	0.7500000000000004	0.046290424857324916
Chrdl2	0.07	0.003170577045022253
